winnerCode,startTimestamp,lastPeriod,hasBet365LiveStream,bet365ExcludedCountryCodes,cupMatchesInRound,tournament.name,tournament.category.name,tournament.category.flag,tournament.uniqueTournament.name,season.name,season.year,roundInfo.round,roundInfo.name,roundInfo.slug,venue.city.name,venue.stadium.name,venue.stadium.capacity,venue.id,venue.country.alpha2,venue.country.name,referee.name,referee.yellowCards,referee.redCards,referee.yellowRedCards,referee.games,referee.country.alpha2,referee.country.name,homeTeam.name,homeTeam.shortName,homeTeam.gender,homeTeam.userCount,homeTeam.manager.name,homeTeam.manager.shortName,homeTeam.manager.country.alpha2,homeTeam.manager.country.name,homeTeam.venue.city.name,homeTeam.venue.stadium.name,homeTeam.venue.stadium.capacity,homeTeam.venue.id,homeTeam.venue.country.alpha2,homeTeam.venue.country.name,homeTeam.nameCode,homeTeam.national,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.fullName,homeTeam.foundationDateTimestamp,awayTeam.name,awayTeam.shortName,awayTeam.gender,awayTeam.manager.name,awayTeam.manager.shortName,awayTeam.manager.country.alpha2,awayTeam.manager.country.name,awayTeam.venue.city.name,awayTeam.venue.stadium.name,awayTeam.venue.stadium.capacity,awayTeam.venue.id,awayTeam.venue.country.alpha2,awayTeam.venue.country.name,awayTeam.nameCode,awayTeam.national,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.fullName,awayTeam.foundationDateTimestamp,homeScore.current,homeScore.display,awayScore.current,awayScore.display,time.initial,time.max,time.extra,statusTime.prefix,statusTime.initial,statusTime.max,statusTime.timestamp,statusTime.extra
0,1690483500,period1,True,"['GB', 'IE', 'PL', 'IR', 'GR', 'RU', 'CH', 'CA']",2,"UEFA Europa Conference League, Qualification",Europe,europe,UEFA Europa Conference League,UEFA Europa Conference League 23/24,23/24,2,Qualification round 2,qualification-round-2,Belfast,Windsor Park,20332,964,NX,Northern Ireland,David Smajc,341,8,10,75,SI,Slovenia,Linfield FC,Linfield,M,11378,David Healy,D. Healy,NX,Northern Ireland,Belfast,Windsor Park,20332,964,NX,Northern Ireland,LIN,False,NX,Northern Ireland,Linfield FC,-2645740800,Pogoń Szczecin,Pogoń,M,Jens Gustafsson,J. Gustafsson,SE,Sweden,Szczecin,Florian-Krygier-Stadion,21163,9051,PL,Poland,PSZ,False,PL,Poland,Pogoń Szczecin,-684720000,0,0,1,1,0,2700,540,,0,2700,1690483492,540
