name,home,away
Expected goals,3.11,0.28
Expected assists,1.46,0.37
Ball possession,51%,49%
Total shots,28,6
Shots on target,11,3
Shots off target,10,2
Blocked shots,7,1
Corner kicks,10,3
Offsides,2,1
Fouls,11,13
Yellow cards,3,5
Red cards,0,1
Free kicks,13,9
Throw-ins,20,10
Goal kicks,5,11
Big chances,4,0
Big chances missed,2,0
Hit woodwork,1,0
Shots inside box,20,3
Shots outside box,8,3
Goalkeeper saves,3,7
Goals prevented,0.28,0.23
Passes,421,420
Accurate passes,371 (88%),362 (86%)
Long balls,27/37 (73%),31/51 (61%)
Crosses,11/21 (52%),3/15 (20%)
Dribbles,12/17 (71%),10/14 (71%)
Possession lost,92,92
Duels won,50,41
Aerials won,15,8
Tackles,10,14
Interceptions,9,2
Clearances,16,17
Expected goals,0.96,0.13
Expected assists,0.42,0.06
Ball possession,51%,49%
Total shots,15,2
Shots on target,5,2
Shots off target,5,0
Blocked shots,5,0
Corner kicks,6,0
Offsides,0,0
Yellow cards,2,1
Red cards,0,0
Free kicks,7,6
Throw-ins,13,5
Goal kicks,1,6
Big chances,1,0
Big chances missed,1,0
Hit woodwork,1,0
Shots inside box,11,1
Shots outside box,4,1
Goalkeeper saves,2,5
Passes,226,220
Accurate passes,188 (83%),184 (84%)
Long balls,14/21 (67%),18/29 (62%)
Crosses,7/14 (50%),0/7 (0%)
Dribbles,9/13 (69%),6/8 (75%)
Possession lost,65,56
Duels won,32,29
Aerials won,10,7
Tackles,6,10
Interceptions,6,2
Clearances,8,13
Expected goals,2.14,0.15
Expected assists,1.04,0.31
Ball possession,50%,50%
Total shots,13,4
Shots on target,6,1
Shots off target,5,2
Blocked shots,2,1
Corner kicks,4,3
Offsides,2,1
Yellow cards,1,4
Red cards,0,1
Free kicks,6,3
Throw-ins,7,5
Goal kicks,4,5
Big chances,3,0
Big chances missed,1,0
Hit woodwork,0,0
Shots inside box,9,2
Shots outside box,4,2
Goalkeeper saves,1,2
Passes,195,200
Accurate passes,183 (94%),178 (89%)
Long balls,13/16 (81%),13/22 (59%)
Crosses,4/7 (57%),3/8 (38%)
Dribbles,3/4 (75%),4/6 (67%)
Possession lost,27,36
Duels won,18,12
Aerials won,5,1
Tackles,4,4
Interceptions,3,0
Clearances,8,4
