name,home,away
Expected goals,0.51,1.97
Expected assists,0.34,1.27
Ball possession,33%,67%
Total shots,11,18
Shots on target,1,6
Shots off target,6,6
Blocked shots,4,6
Corner kicks,4,4
Offsides,0,3
Fouls,12,13
Yellow cards,4,3
Free kicks,12,11
Throw-ins,33,33
Goal kicks,6,7
Big chances,0,2
Big chances missed,0,1
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,4,13
Shots outside box,7,5
Goalkeeper saves,5,1
Goals prevented,1.11,0.03
Passes,276,578
Accurate passes,167 (61%),478 (83%)
Long balls,25/64 (39%),23/45 (51%)
Crosses,4/15 (27%),4/13 (31%)
Dribbles,10/19 (53%),10/18 (56%)
Possession lost,165,160
Duels won,57,59
Aerials won,17,22
Tackles,18,16
Interceptions,14,8
Clearances,15,30
Expected goals,0.07,1.25
Expected assists,0.10,0.55
Ball possession,33%,67%
Total shots,2,8
Shots on target,0,3
Shots off target,1,3
Blocked shots,1,2
Corner kicks,3,3
Offsides,0,1
Yellow cards,3,2
Free kicks,7,7
Throw-ins,15,18
Goal kicks,2,2
Big chances,0,2
Big chances missed,0,1
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,0,6
Shots outside box,2,2
Goalkeeper saves,2,0
Passes,131,270
Accurate passes,79 (60%),229 (85%)
Long balls,9/26 (35%),12/18 (67%)
Crosses,1/7 (14%),3/10 (30%)
Dribbles,4/7 (57%),1/5 (20%)
Possession lost,74,73
Duels won,29,23
Aerials won,9,9
Tackles,9,6
Interceptions,9,3
Clearances,7,13
Expected goals,0.44,0.72
Expected assists,0.24,0.72
Ball possession,33%,67%
Total shots,9,10
Shots on target,1,3
Shots off target,5,3
Blocked shots,3,4
Corner kicks,1,1
Offsides,0,2
Yellow cards,1,1
Free kicks,5,4
Throw-ins,18,15
Goal kicks,4,5
Big chances,0,0
Big chances missed,0,0
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,4,7
Shots outside box,5,3
Goalkeeper saves,3,1
Passes,145,308
Accurate passes,88 (61%),249 (81%)
Long balls,16/38 (42%),11/27 (41%)
Crosses,3/8 (38%),1/3 (33%)
Dribbles,6/12 (50%),9/13 (69%)
Possession lost,91,87
Duels won,28,36
Aerials won,8,13
Tackles,9,10
Interceptions,5,5
Clearances,8,17
