name,home,away
Expected goals,1.06,0.34
Ball possession,49%,51%
Total shots,14,6
Shots on target,6,2
Shots off target,4,3
Blocked shots,4,1
Corner kicks,9,6
Offsides,3,5
Fouls,10,15
Yellow cards,3,4
Red cards,0,0
Free kicks,3,3
Throw-ins,20,24
Goal kicks,7,8
Hit woodwork,0,0
Counter attacks,2,0
Shots inside box,7,5
Shots outside box,7,1
Goalkeeper saves,2,6
Passes,320,343
Accurate passes,234 (73%),245 (71%)
Long balls,28/59 (47%),41/71 (57%)
Crosses,3/12 (25%),5/18 (27%)
Dribbles,45/61 (73%),21/31 (67%)
Possession lost,125,137
Duels won,109,84
Aerials won,19,18
Tackles,4,2
Interceptions,47,50
Clearances,20,11
