name,home,away
Expected goals,1.56,0.23
Expected assists,1.55,0.24
Ball possession,39%,61%
Total shots,17,6
Shots on target,3,1
Shots off target,8,2
Blocked shots,6,3
Corner kicks,6,4
Fouls,16,14
Yellow cards,5,4
Red cards,0,1
Free kicks,13,15
Throw-ins,20,27
Goal kicks,3,10
Big chances,3,0
Big chances missed,3,0
Shots inside box,12,2
Shots outside box,5,4
Goalkeeper saves,1,3
Goals prevented,0.37,1.06
Passes,315,515
Accurate passes,238 (76%),423 (82%)
Long balls,18/41 (44%),23/49 (47%)
Crosses,6/16 (38%),1/16 (6%)
Dribbles,8/19 (42%),8/15 (53%)
Possession lost,137,153
Duels won,51,58
Aerials won,15,11
Tackles,15,25
Interceptions,13,8
Clearances,18,13
Expected goals,0.77,0.03
Expected assists,0.94,0.07
Ball possession,34%,66%
Total shots,8,1
Shots on target,1,0
Shots off target,3,0
Blocked shots,4,1
Corner kicks,3,0
Yellow cards,1,0
Red cards,0,0
Free kicks,6,6
Throw-ins,8,15
Goal kicks,1,5
Big chances,1,0
Big chances missed,1,0
Shots inside box,7,0
Shots outside box,1,1
Goalkeeper saves,0,1
Passes,171,341
Accurate passes,129 (75%),291 (85%)
Long balls,12/25 (48%),8/21 (38%)
Crosses,3/7 (43%),0/5 (0%)
Dribbles,2/10 (20%),5/6 (83%)
Possession lost,78,79
Duels won,23,35
Aerials won,9,7
Tackles,6,18
Interceptions,9,6
Clearances,5,5
Expected goals,0.79,0.20
Expected assists,0.60,0.17
Ball possession,45%,55%
Total shots,9,5
Shots on target,2,1
Shots off target,5,2
Blocked shots,2,2
Corner kicks,3,4
Yellow cards,4,4
Red cards,0,1
Free kicks,7,9
Throw-ins,12,12
Goal kicks,2,5
Big chances,2,0
Big chances missed,2,0
Shots inside box,5,2
Shots outside box,4,3
Goalkeeper saves,1,2
Passes,144,174
Accurate passes,109 (76%),132 (76%)
Long balls,6/16 (38%),15/28 (54%)
Crosses,3/9 (33%),1/11 (9%)
Dribbles,6/9 (67%),3/9 (33%)
Possession lost,59,74
Duels won,28,23
Aerials won,6,4
Tackles,9,7
Interceptions,4,2
Clearances,13,8
