name,home,away
Ball possession,35%,65%
Total shots,12,17
Shots on target,2,4
Shots off target,6,9
Blocked shots,4,4
Corner kicks,3,3
Offsides,0,2
Fouls,7,11
Yellow cards,2,1
Free kicks,11,7
Throw-ins,8,24
Goal kicks,11,7
Big chances,2,3
Big chances missed,1,3
Hit woodwork,1,2
Shots inside box,7,13
Shots outside box,5,4
Goalkeeper saves,3,1
Passes,325,624
Accurate passes,265 (82%),562 (90%)
Long balls,18/43 (42%),17/30 (57%)
Crosses,2/10 (20%),2/11 (18%)
Dribbles,10/13 (77%),12/18 (67%)
Possession lost,87,101
Duels won,39,29
Aerials won,4,4
Tackles,14,6
Interceptions,10,8
Clearances,13,7
Ball possession,37%,63%
Total shots,1,9
Shots on target,0,3
Shots off target,1,4
Blocked shots,0,2
Corner kicks,0,1
Offsides,0,1
Yellow cards,1,0
Free kicks,2,4
Throw-ins,3,5
Goal kicks,5,2
Big chances,0,0
Big chances missed,0,0
Hit woodwork,0,1
Shots inside box,0,5
Shots outside box,1,4
Goalkeeper saves,2,0
Passes,201,349
Accurate passes,167 (83%),324 (93%)
Long balls,11/26 (42%),9/13 (69%)
Crosses,0/3 (0%),0/6 (0%)
Dribbles,8/10 (80%),5/9 (56%)
Possession lost,42,46
Duels won,20,13
Aerials won,1,1
Tackles,9,3
Interceptions,3,5
Clearances,9,4
Ball possession,32%,68%
Total shots,11,8
Shots on target,2,1
Shots off target,5,5
Blocked shots,4,2
Corner kicks,3,2
Offsides,0,1
Yellow cards,1,1
Free kicks,9,3
Throw-ins,5,19
Goal kicks,6,5
Big chances,2,3
Big chances missed,1,3
Hit woodwork,1,1
Shots inside box,7,8
Shots outside box,4,0
Goalkeeper saves,1,1
Passes,124,275
Accurate passes,98 (79%),238 (87%)
Long balls,7/17 (41%),8/17 (47%)
Crosses,2/7 (29%),2/5 (40%)
Dribbles,2/3 (67%),7/9 (78%)
Possession lost,45,55
Duels won,19,16
Aerials won,3,3
Tackles,5,3
Interceptions,7,3
Clearances,4,3
