name,home,away
Expected goals,0.68,0.39
Ball possession,48%,52%
Total shots,11,9
Shots on target,7,3
Shots off target,2,3
Blocked shots,2,3
Corner kicks,4,2
Offsides,2,0
Fouls,7,13
Yellow cards,1,1
Red cards,0,1
Free kicks,2,4
Throw-ins,27,28
Goal kicks,12,6
Hit woodwork,0,0
Counter attacks,5,0
Shots inside box,3,4
Shots outside box,8,5
Goalkeeper saves,3,5
Passes,288,336
Accurate passes,208 (72%),244 (72%)
Long balls,19/44 (43%),21/47 (44%)
Crosses,1/14 (7%),3/11 (27%)
Dribbles,18/23 (78%),10/20 (50%)
Possession lost,115,124
Duels won,110,72
Aerials won,19,22
Tackles,5,4
Interceptions,45,44
Clearances,24,11
