name,home,away
Expected goals,0.91,1.00
Expected assists,0.61,1.23
Ball possession,37%,63%
Total shots,7,18
Shots on target,2,7
Shots off target,3,6
Blocked shots,2,5
Corner kicks,2,8
Offsides,1,0
Fouls,23,20
Yellow cards,3,3
Free kicks,20,23
Throw-ins,18,24
Goal kicks,11,5
Big chances,2,2
Big chances missed,0,1
Shots inside box,4,10
Shots outside box,3,8
Goalkeeper saves,4,0
Goals prevented,-0.49,-0.67
Passes,294,502
Accurate passes,208 (71%),409 (81%)
Long balls,19/62 (31%),19/39 (49%)
Crosses,2/9 (22%),10/27 (37%)
Dribbles,11/15 (73%),15/24 (63%)
Possession lost,125,148
Duels won,60,66
Aerials won,10,21
Tackles,19,8
Interceptions,18,6
Clearances,22,13
Expected goals,0.35,0.07
Expected assists,0.20,0.15
Ball possession,44%,56%
Total shots,4,4
Shots on target,1,0
Shots off target,2,3
Blocked shots,1,1
Corner kicks,1,2
Offsides,1,0
Yellow cards,0,0
Free kicks,11,9
Throw-ins,11,10
Goal kicks,7,3
Big chances,1,0
Big chances missed,0,0
Shots inside box,2,1
Shots outside box,2,3
Goalkeeper saves,0,0
Passes,188,234
Accurate passes,135 (72%),182 (78%)
Long balls,14/38 (37%),11/23 (48%)
Crosses,1/5 (20%),2/9 (22%)
Dribbles,7/8 (88%),9/12 (75%)
Possession lost,68,79
Duels won,26,29
Aerials won,3,9
Tackles,5,2
Interceptions,10,4
Clearances,10,5
Expected goals,0.56,0.93
Expected assists,0.41,1.08
Ball possession,29%,71%
Total shots,3,14
Shots on target,1,7
Shots off target,1,3
Blocked shots,1,4
Corner kicks,1,6
Offsides,0,0
Yellow cards,3,3
Free kicks,9,14
Throw-ins,7,14
Goal kicks,4,2
Big chances,1,2
Big chances missed,0,1
Shots inside box,2,9
Shots outside box,1,5
Goalkeeper saves,4,0
Passes,106,268
Accurate passes,73 (69%),227 (85%)
Long balls,5/24 (21%),8/16 (50%)
Crosses,1/4 (25%),8/18 (44%)
Dribbles,4/7 (57%),6/12 (50%)
Possession lost,57,69
Duels won,34,37
Aerials won,7,12
Tackles,14,6
Interceptions,8,2
Clearances,12,8
