name,home,away
Ball possession,57%,43%
Total shots,13,17
Shots on target,2,8
Shots off target,8,5
Blocked shots,3,4
Corner kicks,5,4
Offsides,2,1
Fouls,16,12
Yellow cards,2,2
Red cards,1,0
Free kicks,11,15
Throw-ins,14,6
Goal kicks,6,9
Big chances,1,3
Big chances missed,0,2
Hit woodwork,0,1
Shots inside box,7,5
Shots outside box,6,12
Goalkeeper saves,4,1
Passes,410,316
Accurate passes,356 (87%),260 (82%)
Long balls,22/36 (61%),23/47 (49%)
Crosses,4/14 (29%),1/13 (8%)
Dribbles,5/10 (50%),12/19 (63%)
Possession lost,93,92
Duels won,33,49
Aerials won,7,8
Tackles,10,14
Interceptions,2,5
Clearances,14,14
Ball possession,55%,45%
Total shots,6,9
Shots on target,1,4
Shots off target,3,2
Blocked shots,2,3
Corner kicks,4,2
Offsides,1,0
Yellow cards,0,0
Red cards,0,0
Free kicks,4,5
Throw-ins,9,3
Goal kicks,4,3
Big chances,0,1
Big chances missed,0,1
Hit woodwork,0,0
Shots inside box,3,2
Shots outside box,3,7
Goalkeeper saves,1,1
Passes,248,200
Accurate passes,217 (88%),167 (84%)
Long balls,15/21 (71%),10/24 (42%)
Crosses,0/7 (0%),1/8 (13%)
Dribbles,2/5 (40%),5/7 (71%)
Possession lost,56,50
Duels won,12,20
Aerials won,3,3
Tackles,3,7
Interceptions,2,5
Clearances,8,10
Ball possession,59%,41%
Total shots,7,8
Shots on target,1,4
Shots off target,5,3
Blocked shots,1,1
Corner kicks,1,2
Offsides,1,1
Yellow cards,2,2
Red cards,1,0
Free kicks,7,10
Throw-ins,5,3
Goal kicks,2,6
Big chances,1,2
Big chances missed,0,1
Hit woodwork,0,1
Shots inside box,4,3
Shots outside box,3,5
Goalkeeper saves,3,0
Passes,162,116
Accurate passes,139 (86%),93 (80%)
Long balls,7/15 (47%),13/23 (57%)
Crosses,4/7 (57%),0/5 (0%)
Dribbles,3/5 (60%),7/12 (58%)
Possession lost,37,42
Duels won,21,29
Aerials won,4,5
Tackles,7,7
Interceptions,0,0
Clearances,6,4
