name,home,away
Ball possession,59%,41%
Total shots,19,7
Shots on target,5,3
Shots off target,13,2
Blocked shots,1,2
Corner kicks,4,5
Offsides,4,0
Fouls,13,18
Yellow cards,3,6
Free kicks,16,13
Throw-ins,25,13
Goal kicks,3,15
Big chances,3,1
Big chances missed,3,1
Counter attacks,1,0
Counter attack shots,1,0
Shots inside box,11,4
Shots outside box,8,3
Goalkeeper saves,3,5
Passes,449,311
Accurate passes,368 (82%),221 (71%)
Long balls,44/72 (61%),15/63 (24%)
Crosses,3/15 (20%),3/13 (23%)
Dribbles,11/23 (48%),11/19 (58%)
Possession lost,141,151
Duels won,64,61
Aerials won,15,17
Tackles,22,20
Interceptions,7,13
Clearances,12,20
Ball possession,60%,40%
Total shots,8,4
Shots on target,4,3
Shots off target,4,1
Blocked shots,0,0
Corner kicks,1,2
Offsides,2,0
Yellow cards,1,4
Free kicks,13,7
Throw-ins,17,4
Goal kicks,1,5
Big chances,1,0
Big chances missed,1,0
Counter attacks,1,0
Counter attack shots,1,0
Shots inside box,4,1
Shots outside box,4,3
Goalkeeper saves,3,4
Passes,233,152
Accurate passes,192 (82%),111 (73%)
Long balls,22/33 (67%),7/29 (24%)
Crosses,1/4 (25%),0/6 (0%)
Dribbles,7/14 (50%),7/11 (64%)
Possession lost,68,68
Duels won,39,29
Aerials won,7,4
Tackles,12,11
Interceptions,2,8
Clearances,8,11
Ball possession,57%,43%
Total shots,11,3
Shots on target,1,0
Shots off target,9,1
Blocked shots,1,2
Corner kicks,3,3
Offsides,2,0
Yellow cards,2,2
Free kicks,3,6
Throw-ins,8,9
Goal kicks,2,10
Big chances,2,1
Big chances missed,2,1
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,7,3
Shots outside box,4,0
Goalkeeper saves,0,1
Passes,216,159
Accurate passes,176 (81%),110 (69%)
Long balls,22/39 (56%),8/34 (24%)
Crosses,2/11 (18%),3/7 (43%)
Dribbles,4/9 (44%),4/8 (50%)
Possession lost,73,83
Duels won,25,32
Aerials won,8,13
Tackles,10,9
Interceptions,5,5
Clearances,4,9
