name,home,away
Ball possession,48%,52%
Total shots,12,6
Shots on target,2,2
Shots off target,7,3
Blocked shots,3,1
Corner kicks,8,3
Offsides,1,0
Fouls,9,18
Yellow cards,0,3
Free kicks,18,8
Throw-ins,37,20
Goal kicks,5,9
Big chances,0,1
Hit woodwork,1,0
Shots inside box,9,6
Shots outside box,3,0
Goalkeeper saves,1,2
Passes,345,400
Accurate passes,272 (79%),323 (81%)
Long balls,33/65 (51%),30/61 (49%)
Crosses,10/36 (28%),2/7 (29%)
Dribbles,11/20 (55%),5/7 (71%)
Possession lost,139,114
Duels won,54,48
Aerials won,16,20
Tackles,9,15
Interceptions,3,8
Clearances,7,27
Ball possession,37%,63%
Total shots,3,2
Shots on target,0,2
Shots off target,3,0
Blocked shots,0,0
Corner kicks,2,1
Offsides,1,0
Yellow cards,0,0
Free kicks,8,4
Throw-ins,14,10
Goal kicks,2,3
Big chances,0,1
Hit woodwork,1,0
Shots inside box,3,2
Shots outside box,0,0
Goalkeeper saves,1,0
Passes,170,300
Accurate passes,129 (76%),251 (84%)
Long balls,13/33 (39%),23/42 (55%)
Crosses,5/10 (50%),1/4 (25%)
Dribbles,0/7 (0%),2/3 (67%)
Possession lost,63,63
Duels won,17,22
Aerials won,5,7
Tackles,4,9
Interceptions,3,3
Clearances,5,5
Ball possession,65%,35%
Total shots,9,4
Shots on target,2,0
Shots off target,4,3
Blocked shots,3,1
Corner kicks,6,2
Offsides,0,0
Yellow cards,0,3
Free kicks,10,4
Throw-ins,23,10
Goal kicks,3,6
Big chances,0,0
Hit woodwork,0,0
Shots inside box,6,4
Shots outside box,3,0
Goalkeeper saves,0,2
Passes,175,100
Accurate passes,143 (82%),72 (72%)
Long balls,20/32 (63%),7/19 (37%)
Crosses,5/26 (19%),1/3 (33%)
Dribbles,11/13 (85%),3/4 (75%)
Possession lost,76,51
Duels won,37,26
Aerials won,11,13
Tackles,5,6
Interceptions,0,5
Clearances,2,22
