name,home,away
Ball possession,71%,29%
Total shots,17,2
Shots on target,11,2
Shots off target,4,0
Blocked shots,2,0
Corner kicks,9,2
Fouls,10,12
Yellow cards,0,1
Free kicks,10,10
Throw-ins,21,22
Goal kicks,3,15
Big chances,4,0
Shots inside box,14,1
Shots outside box,3,1
Goalkeeper saves,2,7
Passes,615,259
Accurate passes,526 (86%),179 (69%)
Long balls,55/79 (70%),19/58 (33%)
Crosses,8/38 (21%),1/4 (25%)
Dribbles,11/16 (69%),1/1 (100%)
Possession lost,142,117
Duels won,49,24
Aerials won,10,4
Tackles,18,9
Interceptions,8,14
Clearances,7,22
Ball possession,70%,30%
Total shots,5,1
Shots on target,2,1
Shots off target,2,0
Blocked shots,1,0
Corner kicks,4,1
Yellow cards,0,1
Free kicks,7,7
Throw-ins,13,13
Goal kicks,3,11
Big chances,1,0
Shots inside box,3,0
Shots outside box,2,1
Goalkeeper saves,1,1
Passes,285,125
Accurate passes,235 (82%),82 (66%)
Long balls,34/46 (74%),10/33 (30%)
Crosses,3/17 (18%),1/2 (50%)
Dribbles,4/5 (80%),0/0 (0%)
Possession lost,77,63
Duels won,26,11
Aerials won,5,1
Tackles,10,3
Interceptions,2,9
Clearances,4,10
Ball possession,72%,28%
Total shots,12,1
Shots on target,9,1
Shots off target,2,0
Blocked shots,1,0
Corner kicks,5,1
Yellow cards,0,0
Free kicks,3,3
Throw-ins,8,9
Goal kicks,0,4
Big chances,3,0
Shots inside box,11,1
Shots outside box,1,0
Goalkeeper saves,1,6
Passes,330,134
Accurate passes,291 (88%),97 (72%)
Long balls,21/33 (64%),9/25 (36%)
Crosses,5/21 (24%),0/2 (0%)
Dribbles,7/11 (64%),1/1 (100%)
Possession lost,65,54
Duels won,23,13
Aerials won,5,3
Tackles,8,6
Interceptions,6,5
Clearances,3,12
