name,home,away
Ball possession,31%,69%
Total shots,4,23
Shots on target,2,10
Shots off target,1,5
Blocked shots,1,8
Corner kicks,2,7
Offsides,2,1
Fouls,15,9
Yellow cards,4,2
Free kicks,9,15
Throw-ins,10,16
Goal kicks,10,3
Big chances,0,1
Shots inside box,3,15
Shots outside box,1,8
Goalkeeper saves,5,2
Passes,283,629
Accurate passes,225 (80%),571 (91%)
Long balls,23/46 (50%),34/48 (71%)
Crosses,1/5 (20%),7/21 (33%)
Dribbles,5/17 (29%),16/31 (52%)
Possession lost,104,107
Duels won,38,54
Aerials won,4,8
Tackles,20,15
Interceptions,8,6
Clearances,16,5
Ball possession,33%,67%
Total shots,2,13
Shots on target,1,6
Shots off target,0,3
Blocked shots,1,4
Corner kicks,2,1
Offsides,0,1
Yellow cards,2,0
Free kicks,3,6
Throw-ins,7,12
Goal kicks,5,2
Big chances,0,1
Shots inside box,2,8
Shots outside box,0,5
Goalkeeper saves,2,1
Passes,145,307
Accurate passes,112 (77%),276 (90%)
Long balls,9/23 (39%),16/23 (70%)
Crosses,0/3 (0%),4/11 (36%)
Dribbles,1/8 (13%),8/18 (44%)
Possession lost,63,58
Duels won,15,27
Aerials won,0,3
Tackles,11,10
Interceptions,6,2
Clearances,9,4
Ball possession,30%,70%
Total shots,2,10
Shots on target,1,4
Shots off target,1,2
Blocked shots,0,4
Corner kicks,0,6
Offsides,2,0
Yellow cards,2,2
Free kicks,6,9
Throw-ins,3,4
Goal kicks,5,1
Big chances,0,0
Shots inside box,1,7
Shots outside box,1,3
Goalkeeper saves,3,1
Passes,138,322
Accurate passes,113 (82%),295 (92%)
Long balls,14/23 (61%),18/25 (72%)
Crosses,1/2 (50%),3/10 (30%)
Dribbles,4/9 (44%),8/13 (62%)
Possession lost,41,49
Duels won,23,27
Aerials won,4,5
Tackles,9,5
Interceptions,2,4
Clearances,7,1
