name,home,away
Expected goals,3.88,0.00
Ball possession,67%,33%
Total shots,25,1
Shots on target,8,0
Shots off target,13,1
Blocked shots,4,0
Corner kicks,12,0
Offsides,4,2
Fouls,10,11
Yellow cards,2,1
Red cards,0,1
Free kicks,9,10
Throw-ins,18,18
Goal kicks,3,13
Big chances,6,0
Big chances missed,4,0
Hit woodwork,1,0
Shots inside box,16,0
Shots outside box,9,1
Goalkeeper saves,0,4
Passes,570,286
Accurate passes,518 (91%),225 (79%)
Long balls,38/43 (88%),21/55 (38%)
Crosses,11/35 (31%),0/4 (0%)
Dribbles,10/12 (83%),2/10 (20%)
Possession lost,100,99
Duels won,44,28
Aerials won,13,5
Tackles,12,11
Interceptions,3,8
Clearances,2,24
Ball possession,60%,40%
Total shots,11,0
Shots on target,2,0
Shots off target,7,0
Blocked shots,2,0
Corner kicks,7,0
Offsides,0,0
Yellow cards,1,1
Red cards,0,1
Free kicks,7,7
Throw-ins,7,13
Goal kicks,2,6
Big chances,2,0
Big chances missed,0,0
Hit woodwork,0,0
Shots inside box,8,0
Shots outside box,3,0
Goalkeeper saves,0,1
Passes,219,156
Accurate passes,193 (88%),124 (79%)
Long balls,17/21 (81%),11/29 (38%)
Crosses,5/17 (29%),0/3 (0%)
Dribbles,8/9 (89%),1/5 (20%)
Possession lost,47,53
Duels won,29,14
Aerials won,8,4
Tackles,6,2
Interceptions,1,2
Clearances,2,12
Ball possession,73%,27%
Total shots,14,1
Shots on target,6,0
Shots off target,6,1
Blocked shots,2,0
Corner kicks,5,0
Offsides,4,2
Yellow cards,1,0
Red cards,0,0
Free kicks,2,3
Throw-ins,11,5
Goal kicks,1,7
Big chances,4,0
Big chances missed,4,0
Hit woodwork,1,0
Shots inside box,8,0
Shots outside box,6,1
Goalkeeper saves,0,3
Passes,351,130
Accurate passes,325 (93%),101 (78%)
Long balls,21/22 (95%),10/26 (38%)
Crosses,6/18 (33%),0/1 (0%)
Dribbles,2/3 (67%),1/5 (20%)
Possession lost,53,46
Duels won,15,14
Aerials won,5,1
Tackles,6,9
Interceptions,2,6
Clearances,0,12
