name,home,away
Ball possession,62%,38%
Total shots,21,7
Shots on target,7,1
Shots off target,9,6
Blocked shots,5,0
Corner kicks,6,4
Offsides,2,3
Fouls,8,12
Yellow cards,2,4
Free kicks,11,6
Throw-ins,34,17
Goal kicks,11,22
Big chances,3,0
Big chances missed,2,0
Hit woodwork,1,0
Shots inside box,15,3
Shots outside box,6,4
Goalkeeper saves,1,5
Passes,501,310
Accurate passes,405 (81%),206 (66%)
Long balls,42/75 (56%),19/59 (32%)
Crosses,11/41 (27%),4/17 (24%)
Dribbles,5/20 (25%),9/15 (60%)
Possession lost,177,152
Duels won,39,49
Aerials won,16,13
Tackles,7,21
Interceptions,12,10
Clearances,11,32
Ball possession,68%,32%
Total shots,10,4
Shots on target,1,1
Shots off target,4,3
Blocked shots,5,0
Corner kicks,5,2
Offsides,0,2
Yellow cards,0,2
Free kicks,7,1
Throw-ins,19,9
Goal kicks,4,9
Big chances,1,0
Big chances missed,1,0
Hit woodwork,0,0
Shots inside box,7,0
Shots outside box,3,4
Goalkeeper saves,1,1
Passes,264,127
Accurate passes,211 (80%),80 (63%)
Long balls,20/35 (57%),8/24 (33%)
Crosses,8/26 (31%),0/7 (0%)
Dribbles,2/10 (20%),4/9 (44%)
Possession lost,98,75
Duels won,27,21
Aerials won,13,4
Tackles,5,12
Interceptions,6,3
Clearances,7,23
Ball possession,57%,43%
Total shots,11,3
Shots on target,6,0
Shots off target,5,3
Blocked shots,0,0
Corner kicks,1,2
Offsides,2,1
Yellow cards,2,2
Free kicks,4,5
Throw-ins,15,8
Goal kicks,7,13
Big chances,2,0
Big chances missed,1,0
Hit woodwork,1,0
Shots inside box,8,3
Shots outside box,3,0
Goalkeeper saves,0,4
Passes,237,183
Accurate passes,194 (82%),126 (69%)
Long balls,22/40 (55%),11/35 (31%)
Crosses,3/15 (20%),4/10 (40%)
Dribbles,3/10 (30%),5/6 (83%)
Possession lost,79,77
Duels won,12,28
Aerials won,3,9
Tackles,2,9
Interceptions,6,7
Clearances,4,9
