winnerCode,homeRedCards,awayRedCards,startTimestamp,hasBet365LiveStream,bet365ExcludedCountryCodes,tournament.name,tournament.category.name,tournament.category.flag,tournament.category.alpha2,tournament.uniqueTournament.name,tournament.uniqueTournament.category.alpha2,season.name,season.year,roundInfo.round,venue.city.name,venue.stadium.name,venue.stadium.capacity,venue.id,venue.country.alpha2,venue.country.name,referee.name,referee.yellowCards,referee.redCards,referee.yellowRedCards,referee.games,referee.country.alpha2,referee.country.name,homeTeam.name,homeTeam.shortName,homeTeam.gender,homeTeam.userCount,homeTeam.manager.name,homeTeam.manager.shortName,homeTeam.manager.country.alpha2,homeTeam.venue.city.name,homeTeam.venue.stadium.name,homeTeam.venue.stadium.capacity,homeTeam.venue.id,homeTeam.venue.country.alpha2,homeTeam.venue.country.name,homeTeam.nameCode,homeTeam.national,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.fullName,homeTeam.foundationDateTimestamp,awayTeam.name,awayTeam.shortName,awayTeam.gender,awayTeam.manager.name,awayTeam.manager.shortName,awayTeam.manager.country.alpha2,awayTeam.manager.country.name,awayTeam.venue.city.name,awayTeam.venue.stadium.name,awayTeam.venue.stadium.capacity,awayTeam.venue.id,awayTeam.venue.country.alpha2,awayTeam.venue.country.name,awayTeam.nameCode,awayTeam.national,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.fullName,awayTeam.foundationDateTimestamp,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2
3,2,1,1681092600,True,"['AG', 'AI', 'AR', 'AW', 'BB', 'BM', 'BO', 'BR', 'BS', 'BZ', 'CA', 'CL', 'CO', 'CR', 'CU', 'DM', 'DO', 'EC', 'FK', 'GD', 'GF', 'GL', 'GP', 'GS', 'GT', 'GY', 'HN', 'HT', 'JM', 'KN', 'KY', 'LC', 'MQ', 'MS', 'MX', 'NI', 'ON', 'PA', 'PE', 'PM', 'PR', 'PY', 'SR', 'SV', 'TC', 'TT', 'UM', 'US', 'UY', 'VC', 'VE', 'VG', 'VI', 'XA', 'XB', 'IR', 'GR', 'RU', 'CH']","Liga MX, Clausura",Mexico,mexico,MX,"Liga MX, Clausura",MX,"Primera Division, Clausura 2023",2023,14,Ciudad Juarez,Estadio Olimpico Benito Juarez,19703,15968,MX,Mexico,Adonai Escobedo Gonzalez,625,40,19,138,MX,Mexico,Juárez FC,Juárez,M,7096,Diego Mejia,D. Mejia,,Ciudad Juarez,Estadio Olimpico Benito Juarez,19703,15968,MX,Mexico,JUA,False,MX,Mexico,Juárez FC,1432857600,Atlas,Atlas,M,Benjamin Mora,B. Mora,MX,Mexico,Guadalajara,Estadio Jalisco,55110,985,MX,Mexico,ATL,False,MX,Mexico,Atlas,-1684540800,1,1,1,0,1,1,1,1,0,1,6,6
