name,home,away
Ball possession,54%,46%
Total shots,25,7
Shots on target,8,2
Shots off target,7,3
Blocked shots,10,2
Corner kicks,7,3
Offsides,2,2
Fouls,12,24
Yellow cards,2,7
Red cards,0,1
Free kicks,23,11
Throw-ins,24,15
Goal kicks,6,9
Big chances,6,0
Big chances missed,4,0
Hit woodwork,1,0
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,20,2
Shots outside box,5,5
Goalkeeper saves,2,3
Passes,335,290
Accurate passes,274 (82%),198 (68%)
Long balls,41/63 (65%),17/52 (33%)
Crosses,8/25 (32%),1/12 (8%)
Dribbles,10/12 (83%),6/9 (67%)
Possession lost,115,125
Duels won,50,40
Aerials won,9,15
Tackles,8,8
Interceptions,15,8
Clearances,21,32
Ball possession,55%,45%
Total shots,19,4
Shots on target,3,2
Shots off target,6,2
Blocked shots,10,0
Corner kicks,6,0
Offsides,2,1
Yellow cards,0,4
Red cards,0,0
Free kicks,14,5
Throw-ins,16,3
Goal kicks,3,6
Big chances,3,0
Big chances missed,3,0
Hit woodwork,1,0
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,15,2
Shots outside box,4,2
Goalkeeper saves,2,1
Passes,156,144
Accurate passes,124 (79%),93 (65%)
Long balls,21/32 (66%),7/30 (23%)
Crosses,8/17 (47%),0/0 (0%)
Dribbles,3/4 (75%),4/6 (67%)
Possession lost,67,62
Duels won,28,23
Aerials won,6,9
Tackles,5,5
Interceptions,7,5
Clearances,4,20
Ball possession,54%,46%
Total shots,6,3
Shots on target,5,0
Shots off target,1,1
Blocked shots,0,2
Corner kicks,1,3
Offsides,0,1
Yellow cards,2,3
Red cards,0,1
Free kicks,9,6
Throw-ins,8,12
Goal kicks,3,3
Big chances,3,0
Big chances missed,1,0
Hit woodwork,0,0
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,5,0
Shots outside box,1,3
Goalkeeper saves,0,2
Passes,179,146
Accurate passes,150 (84%),105 (72%)
Long balls,20/31 (65%),10/22 (45%)
Crosses,0/8 (0%),1/12 (8%)
Dribbles,7/8 (88%),2/3 (67%)
Possession lost,48,63
Duels won,22,17
Aerials won,3,6
Tackles,3,3
Interceptions,8,3
Clearances,17,12
