name,home,away
Expected goals,1.64,1.46
Ball possession,52%,48%
Total shots,13,15
Shots on target,3,6
Shots off target,3,5
Blocked shots,7,4
Corner kicks,8,7
Offsides,1,1
Fouls,7,5
Yellow cards,0,1
Free kicks,5,7
Throw-ins,12,22
Goal kicks,8,10
Big chances,3,0
Big chances missed,2,0
Counter attacks,3,0
Counter attack shots,2,0
Counter attack goals,1,0
Shots inside box,7,8
Shots outside box,6,7
Goalkeeper saves,5,1
Passes,559,517
Accurate passes,476 (85%),437 (85%)
Long balls,11/36 (31%),28/51 (55%)
Crosses,5/15 (33%),4/23 (17%)
Dribbles,12/20 (60%),16/22 (73%)
Possession lost,133,127
Duels won,42,47
Aerials won,10,7
Tackles,15,17
Interceptions,12,12
Clearances,31,13
Ball possession,56%,44%
Total shots,3,8
Shots on target,0,4
Shots off target,2,2
Blocked shots,1,2
Corner kicks,3,4
Offsides,1,1
Yellow cards,0,0
Free kicks,3,4
Throw-ins,7,9
Goal kicks,4,7
Big chances,0,0
Big chances missed,0,0
Counter attacks,0,0
Counter attack shots,0,0
Counter attack goals,0,0
Shots inside box,0,5
Shots outside box,3,3
Goalkeeper saves,3,0
Passes,308,235
Accurate passes,265 (86%),196 (83%)
Long balls,3/16 (19%),17/29 (59%)
Crosses,2/6 (33%),1/12 (8%)
Dribbles,6/11 (55%),8/11 (73%)
Possession lost,66,66
Duels won,23,26
Aerials won,5,4
Tackles,9,10
Interceptions,6,9
Clearances,16,4
Ball possession,47%,53%
Total shots,10,7
Shots on target,3,2
Shots off target,1,3
Blocked shots,6,2
Corner kicks,5,3
Offsides,0,0
Yellow cards,0,1
Free kicks,2,3
Throw-ins,5,13
Goal kicks,4,3
Big chances,3,0
Big chances missed,2,0
Counter attacks,3,0
Counter attack shots,2,0
Counter attack goals,1,0
Shots inside box,7,3
Shots outside box,3,4
Goalkeeper saves,2,1
Passes,251,282
Accurate passes,211 (84%),241 (85%)
Long balls,8/20 (40%),11/22 (50%)
Crosses,3/9 (33%),3/11 (27%)
Dribbles,6/9 (67%),8/11 (73%)
Possession lost,67,61
Duels won,19,21
Aerials won,5,3
Tackles,6,7
Interceptions,6,3
Clearances,15,9
