name,home,away
Expected goals,0.62,0.89
Ball possession,44%,56%
Total shots,7,11
Shots on target,1,3
Shots off target,3,4
Blocked shots,3,4
Corner kicks,4,7
Offsides,3,2
Fouls,9,10
Yellow cards,3,2
Red cards,0,0
Free kicks,0,3
Throw-ins,23,32
Goal kicks,7,7
Hit woodwork,0,0
Counter attacks,4,0
Shots inside box,2,7
Shots outside box,5,4
Goalkeeper saves,3,0
Passes,287,355
Accurate passes,207 (72%),281 (79%)
Long balls,34/64 (53%),32/59 (54%)
Crosses,3/9 (33%),7/18 (38%)
Dribbles,11/19 (57%),16/33 (48%)
Possession lost,112,121
Duels won,80,85
Aerials won,24,26
Tackles,4,5
Interceptions,32,27
Clearances,25,14
