name,home,away
Ball possession,69%,31%
Total shots,25,4
Shots on target,8,2
Shots off target,10,0
Blocked shots,7,2
Corner kicks,10,3
Offsides,7,1
Fouls,14,6
Yellow cards,2,0
Free kicks,6,14
Throw-ins,24,22
Goal kicks,2,13
Big chances,4,0
Big chances missed,2,0
Shots inside box,17,2
Shots outside box,8,2
Goalkeeper saves,2,5
Passes,620,280
Accurate passes,526 (85%),168 (60%)
Long balls,26/52 (50%),18/74 (24%)
Crosses,6/30 (20%),0/5 (0%)
Dribbles,6/12 (50%),7/11 (64%)
Possession lost,145,152
Duels won,32,46
Aerials won,9,11
Tackles,11,14
Interceptions,9,12
Clearances,9,24
Ball possession,69%,31%
Total shots,12,2
Shots on target,3,1
Shots off target,6,0
Blocked shots,3,1
Corner kicks,5,2
Offsides,2,0
Yellow cards,2,0
Free kicks,1,4
Throw-ins,12,10
Goal kicks,1,7
Big chances,2,0
Big chances missed,0,0
Shots inside box,8,0
Shots outside box,4,2
Goalkeeper saves,1,1
Passes,345,159
Accurate passes,289 (84%),94 (59%)
Long balls,16/31 (52%),10/42 (24%)
Crosses,2/14 (14%),0/4 (0%)
Dribbles,4/7 (57%),3/5 (60%)
Possession lost,79,85
Duels won,14,22
Aerials won,4,9
Tackles,5,6
Interceptions,5,9
Clearances,4,11
Ball possession,70%,30%
Total shots,13,2
Shots on target,5,1
Shots off target,4,0
Blocked shots,4,1
Corner kicks,5,1
Offsides,5,1
Yellow cards,0,0
Free kicks,5,10
Throw-ins,12,12
Goal kicks,1,6
Big chances,2,0
Big chances missed,2,0
Shots inside box,9,2
Shots outside box,4,0
Goalkeeper saves,1,4
Passes,275,121
Accurate passes,237 (86%),74 (61%)
Long balls,10/21 (48%),8/32 (25%)
Crosses,4/16 (25%),0/1 (0%)
Dribbles,2/5 (40%),4/6 (67%)
Possession lost,66,67
Duels won,18,24
Aerials won,5,2
Tackles,6,8
Interceptions,4,3
Clearances,5,13
