name,home,away
Ball possession,49%,51%
Total shots,6,24
Shots on target,3,4
Shots off target,2,13
Blocked shots,1,7
Corner kicks,0,13
Offsides,2,6
Fouls,13,15
Yellow cards,2,2
Free kicks,14,12
Throw-ins,19,23
Goal kicks,14,4
Big chances,0,2
Big chances missed,0,2
Hit woodwork,0,1
Shots inside box,2,17
Shots outside box,4,7
Goalkeeper saves,3,2
Passes,345,336
Accurate passes,223 (65%),233 (69%)
Long balls,36/93 (39%),31/71 (44%)
Crosses,2/6 (33%),10/29 (34%)
Dribbles,9/14 (64%),7/11 (64%)
Possession lost,165,171
Duels won,55,53
Aerials won,12,17
Tackles,21,17
Interceptions,21,15
Clearances,21,12
Ball possession,57%,43%
Total shots,4,15
Shots on target,1,2
Shots off target,2,8
Blocked shots,1,5
Corner kicks,0,7
Offsides,0,4
Yellow cards,0,0
Free kicks,5,3
Throw-ins,10,12
Goal kicks,7,4
Big chances,0,1
Big chances missed,0,1
Hit woodwork,0,0
Shots inside box,2,9
Shots outside box,2,6
Goalkeeper saves,2,1
Passes,209,143
Accurate passes,148 (71%),102 (71%)
Long balls,22/48 (46%),14/33 (42%)
Crosses,1/5 (20%),5/18 (28%)
Dribbles,5/7 (71%),2/3 (67%)
Possession lost,81,79
Duels won,27,20
Aerials won,5,7
Tackles,13,8
Interceptions,13,12
Clearances,12,6
Ball possession,41%,59%
Total shots,2,9
Shots on target,2,2
Shots off target,0,5
Blocked shots,0,2
Corner kicks,0,6
Offsides,2,2
Yellow cards,2,2
Free kicks,9,9
Throw-ins,9,11
Goal kicks,7,0
Big chances,0,1
Big chances missed,0,1
Hit woodwork,0,1
Shots inside box,0,8
Shots outside box,2,1
Goalkeeper saves,1,1
Passes,136,193
Accurate passes,75 (55%),131 (68%)
Long balls,14/45 (31%),17/38 (45%)
Crosses,1/1 (100%),5/11 (45%)
Dribbles,4/7 (57%),5/8 (63%)
Possession lost,84,92
Duels won,28,33
Aerials won,7,10
Tackles,8,9
Interceptions,8,3
Clearances,9,6
