winnerCode,hasXg,awayRedCards,startTimestamp,hasBet365LiveStream,bet365ExcludedCountryCodes,tournament.name,tournament.category.name,tournament.category.flag,tournament.uniqueTournament.name,season.name,season.year,roundInfo.round,venue.city.name,venue.stadium.name,venue.stadium.capacity,venue.id,venue.country.alpha2,venue.country.name,referee.name,referee.yellowCards,referee.redCards,referee.yellowRedCards,referee.games,referee.country.alpha2,referee.country.name,homeTeam.name,homeTeam.shortName,homeTeam.gender,homeTeam.userCount,homeTeam.manager.name,homeTeam.manager.shortName,homeTeam.manager.country.alpha2,homeTeam.manager.country.name,homeTeam.venue.city.name,homeTeam.venue.stadium.name,homeTeam.venue.stadium.capacity,homeTeam.venue.id,homeTeam.venue.country.alpha2,homeTeam.venue.country.name,homeTeam.nameCode,homeTeam.national,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.fullName,homeTeam.foundationDateTimestamp,awayTeam.name,awayTeam.shortName,awayTeam.gender,awayTeam.manager.name,awayTeam.manager.shortName,awayTeam.manager.country.alpha2,awayTeam.manager.country.name,awayTeam.venue.city.name,awayTeam.venue.stadium.name,awayTeam.venue.stadium.capacity,awayTeam.venue.id,awayTeam.venue.country.alpha2,awayTeam.venue.country.name,awayTeam.nameCode,awayTeam.national,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.fullName,awayTeam.foundationDateTimestamp,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2
3,True,2,1680825600,True,"['??', 'AN', 'CU', 'IR', 'KP', 'SU', 'SY', 'VE', 'GR', 'RU', 'CH', 'CA']","CONMEBOL Libertadores, Group F",South America,south-america,CONMEBOL Libertadores,Copa Libertadores 2023,2023,1,Maturin,Monumental de Maturín,51796,22,VE,Venezuela,Wilton Pereira Sampaio,1454,33,38,287,BR,Brazil,Monagas,Monagas,M,4664,Jhonny Ferreira,J. Ferreira,VE,Venezuela,Maturin,Monumental de Maturín,51796,22,VE,Venezuela,MSC,False,VE,Venezuela,Monagas,559353600,Boca Juniors,Boca Juniors,M,Jorge Almiron,J. Almiron,AR,Argentina,Buenos Aires,Alberto J. Armando,54000,572,AR,Argentina,BOC,False,AR,Argentina,Boca Juniors,-2043273600,0,0,0,0,0,0,0,0,0,0,4,6
