name,home,away
Expected goals,2.67,0.48
Ball possession,44%,56%
Total shots,25,12
Shots on target,7,4
Shots off target,10,4
Blocked shots,8,4
Corner kicks,10,2
Offsides,0,3
Fouls,14,12
Yellow cards,3,5
Red cards,0,1
Free kicks,11,13
Throw-ins,26,28
Goal kicks,6,17
Big chances,2,1
Hit woodwork,1,0
Counter attacks,1,0
Counter attack shots,1,0
Shots inside box,14,5
Shots outside box,11,7
Goalkeeper saves,2,5
Passes,356,488
Accurate passes,255 (72%),374 (77%)
Long balls,26/62 (42%),30/90 (33%)
Crosses,10/32 (31%),5/13 (38%)
Dribbles,8/14 (57%),10/18 (56%)
Possession lost,161,174
Duels won,66,50
Aerials won,24,18
Tackles,23,9
Interceptions,12,12
Clearances,22,31
Ball possession,48%,52%
Total shots,13,7
Shots on target,3,1
Shots off target,5,2
Blocked shots,5,4
Corner kicks,4,1
Offsides,0,1
Yellow cards,1,3
Red cards,0,0
Free kicks,4,7
Throw-ins,14,12
Goal kicks,2,9
Big chances,1,0
Hit woodwork,1,0
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,5,4
Shots outside box,8,3
Goalkeeper saves,1,2
Passes,180,213
Accurate passes,129 (72%),152 (71%)
Long balls,13/31 (42%),14/49 (29%)
Crosses,5/18 (28%),2/6 (33%)
Dribbles,3/6 (50%),4/4 (100%)
Possession lost,82,86
Duels won,33,27
Aerials won,17,11
Tackles,9,5
Interceptions,6,7
Clearances,13,22
Ball possession,40%,60%
Total shots,12,5
Shots on target,4,3
Shots off target,5,2
Blocked shots,3,0
Corner kicks,6,1
Offsides,0,2
Yellow cards,2,2
Red cards,0,1
Free kicks,7,6
Throw-ins,12,16
Goal kicks,4,8
Big chances,1,1
Hit woodwork,0,0
Counter attacks,1,0
Counter attack shots,1,0
Shots inside box,9,1
Shots outside box,3,4
Goalkeeper saves,1,3
Passes,176,275
Accurate passes,126 (72%),222 (81%)
Long balls,13/31 (42%),16/41 (39%)
Crosses,5/14 (36%),3/7 (43%)
Dribbles,5/8 (63%),6/14 (43%)
Possession lost,79,88
Duels won,33,23
Aerials won,7,7
Tackles,14,4
Interceptions,6,5
Clearances,9,9
