name,home,away
Expected goals,2.28,1.49
Expected assists,1.66,0.60
Ball possession,61%,39%
Total shots,18,9
Shots on target,3,4
Shots off target,11,2
Blocked shots,4,3
Corner kicks,5,3
Offsides,4,0
Fouls,6,9
Yellow cards,1,1
Free kicks,9,6
Throw-ins,28,31
Goal kicks,8,19
Big chances,2,2
Big chances missed,2,1
Shots inside box,9,6
Shots outside box,9,3
Goalkeeper saves,3,2
Goals prevented,0.80,-0.26
Passes,532,352
Accurate passes,430 (81%),249 (71%)
Long balls,30/48 (63%),25/69 (36%)
Crosses,8/35 (23%),3/11 (27%)
Dribbles,7/12 (58%),10/20 (50%)
Possession lost,162,156
Duels won,60,48
Aerials won,18,19
Tackles,26,13
Interceptions,9,11
Clearances,8,28
Expected goals,1.62,1.28
Expected assists,1.25,0.38
Ball possession,59%,41%
Total shots,12,7
Shots on target,3,3
Shots off target,7,2
Blocked shots,2,2
Corner kicks,2,2
Offsides,3,0
Yellow cards,0,0
Free kicks,1,3
Throw-ins,13,11
Goal kicks,5,11
Big chances,2,2
Big chances missed,2,1
Shots inside box,5,5
Shots outside box,7,2
Goalkeeper saves,2,2
Passes,266,189
Accurate passes,230 (86%),141 (75%)
Long balls,12/17 (71%),15/35 (43%)
Crosses,3/16 (19%),3/7 (43%)
Dribbles,5/7 (71%),4/8 (50%)
Possession lost,67,68
Duels won,23,22
Aerials won,7,8
Tackles,10,7
Interceptions,4,6
Clearances,4,14
Expected goals,0.66,0.21
Expected assists,0.41,0.22
Ball possession,63%,37%
Total shots,6,2
Shots on target,0,1
Shots off target,4,0
Blocked shots,2,1
Corner kicks,3,1
Offsides,1,0
Yellow cards,1,1
Free kicks,8,3
Throw-ins,15,20
Goal kicks,3,8
Big chances,0,0
Big chances missed,0,0
Shots inside box,4,1
Shots outside box,2,1
Goalkeeper saves,1,0
Passes,266,163
Accurate passes,200 (75%),108 (66%)
Long balls,18/31 (58%),10/34 (29%)
Crosses,5/19 (26%),0/4 (0%)
Dribbles,2/5 (40%),6/12 (50%)
Possession lost,95,88
Duels won,37,26
Aerials won,11,11
Tackles,16,6
Interceptions,5,5
Clearances,4,14
