name,home,away
Expected goals,3.65,0.58
Expected assists,2.06,0.26
Ball possession,68%,32%
Total shots,23,5
Shots on target,5,2
Shots off target,14,1
Blocked shots,4,2
Corner kicks,4,7
Offsides,3,2
Fouls,9,15
Yellow cards,3,2
Free kicks,12,9
Throw-ins,16,17
Goal kicks,4,18
Big chances,7,2
Big chances missed,5,2
Hit woodwork,1,0
Counter attacks,0,2
Counter attack shots,0,2
Shots inside box,16,4
Shots outside box,7,1
Goalkeeper saves,1,3
Goals prevented,-1.21,-0.69
Passes,628,291
Accurate passes,560 (89%),201 (69%)
Long balls,36/54 (67%),29/64 (45%)
Crosses,11/27 (41%),2/11 (18%)
Dribbles,4/10 (40%),4/9 (44%)
Possession lost,124,129
Duels won,38,38
Aerials won,13,10
Tackles,9,15
Interceptions,5,8
Clearances,6,20
Expected goals,2.23,0.15
Expected assists,0.63,0.20
Ball possession,62%,38%
Total shots,9,2
Shots on target,2,1
Shots off target,6,1
Blocked shots,1,0
Corner kicks,2,4
Offsides,2,0
Yellow cards,0,0
Free kicks,10,4
Throw-ins,3,8
Goal kicks,2,7
Big chances,4,0
Big chances missed,4,0
Hit woodwork,1,0
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,7,2
Shots outside box,2,0
Goalkeeper saves,0,2
Passes,289,173
Accurate passes,254 (88%),129 (75%)
Long balls,21/33 (64%),14/33 (42%)
Crosses,3/11 (27%),2/7 (29%)
Dribbles,2/4 (50%),1/5 (20%)
Possession lost,62,63
Duels won,22,16
Aerials won,5,7
Tackles,5,4
Interceptions,2,5
Clearances,4,5
Expected goals,1.43,0.43
Expected assists,1.43,0.06
Ball possession,74%,26%
Total shots,14,3
Shots on target,3,1
Shots off target,8,0
Blocked shots,3,2
Corner kicks,2,3
Offsides,1,2
Yellow cards,3,2
Free kicks,2,5
Throw-ins,13,9
Goal kicks,2,11
Big chances,3,2
Big chances missed,1,2
Hit woodwork,0,0
Counter attacks,0,2
Counter attack shots,0,2
Shots inside box,9,2
Shots outside box,5,1
Goalkeeper saves,1,1
Passes,339,118
Accurate passes,306 (90%),72 (61%)
Long balls,15/21 (71%),15/31 (48%)
Crosses,8/16 (50%),0/4 (0%)
Dribbles,2/6 (33%),3/4 (75%)
Possession lost,62,66
Duels won,16,22
Aerials won,8,3
Tackles,4,11
Interceptions,3,3
Clearances,2,15
