name,home,away
Ball possession,63%,37%
Total shots,17,9
Shots on target,3,2
Shots off target,10,5
Blocked shots,4,2
Corner kicks,9,5
Offsides,2,4
Fouls,21,14
Yellow cards,2,1
Free kicks,14,21
Throw-ins,14,26
Goal kicks,7,12
Big chances,0,2
Big chances missed,0,2
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,11,6
Shots outside box,6,3
Goalkeeper saves,2,3
Passes,489,285
Accurate passes,430 (88%),218 (76%)
Long balls,35/52 (67%),16/48 (33%)
Crosses,8/25 (32%),3/15 (20%)
Dribbles,11/20 (55%),5/11 (45%)
Possession lost,121,120
Duels won,54,53
Aerials won,14,10
Tackles,15,17
Interceptions,13,10
Clearances,20,14
Ball possession,58%,42%
Total shots,7,3
Shots on target,0,0
Shots off target,6,3
Blocked shots,1,0
Corner kicks,3,0
Offsides,1,2
Yellow cards,1,1
Free kicks,7,13
Throw-ins,7,13
Goal kicks,2,8
Big chances,0,1
Big chances missed,0,1
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,4,3
Shots outside box,3,0
Goalkeeper saves,0,0
Passes,236,170
Accurate passes,204 (86%),134 (79%)
Long balls,17/27 (63%),8/25 (32%)
Crosses,3/11 (27%),1/6 (17%)
Dribbles,6/10 (60%),4/9 (44%)
Possession lost,57,64
Duels won,30,29
Aerials won,7,6
Tackles,10,6
Interceptions,5,7
Clearances,8,5
Ball possession,68%,32%
Total shots,10,6
Shots on target,3,2
Shots off target,4,2
Blocked shots,3,2
Corner kicks,6,5
Offsides,1,2
Yellow cards,1,0
Free kicks,7,8
Throw-ins,7,13
Goal kicks,5,4
Big chances,0,1
Big chances missed,0,1
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,7,3
Shots outside box,3,3
Goalkeeper saves,2,3
Passes,253,115
Accurate passes,226 (89%),84 (73%)
Long balls,18/25 (72%),8/23 (35%)
Crosses,5/14 (36%),2/9 (22%)
Dribbles,5/10 (50%),1/2 (50%)
Possession lost,64,56
Duels won,24,24
Aerials won,7,4
Tackles,5,11
Interceptions,8,3
Clearances,12,9
