name,home,away
Expected goals,3.99,1.39
Ball possession,56%,44%
Total shots,16,12
Shots on target,9,5
Shots off target,4,5
Blocked shots,3,2
Corner kicks,9,4
Offsides,3,0
Fouls,11,16
Yellow cards,1,2
Red cards,1,0
Free kicks,15,11
Throw-ins,27,28
Goal kicks,7,12
Big chances,5,1
Big chances missed,5,0
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,14,9
Shots outside box,2,3
Goalkeeper saves,4,9
Passes,364,284
Accurate passes,273 (75%),190 (67%)
Long balls,15/51 (29%),30/68 (44%)
Crosses,3/26 (12%),8/17 (47%)
Dribbles,5/11 (45%),8/8 (100%)
Possession lost,144,125
Duels won,32,48
Aerials won,8,16
Tackles,4,13
Interceptions,5,7
Clearances,13,25
Ball possession,64%,36%
Total shots,9,7
Shots on target,7,3
Shots off target,1,3
Blocked shots,1,1
Corner kicks,6,2
Offsides,2,0
Yellow cards,0,1
Red cards,0,0
Free kicks,6,2
Throw-ins,14,15
Goal kicks,4,3
Big chances,4,1
Big chances missed,4,0
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,9,5
Shots outside box,0,2
Goalkeeper saves,2,7
Passes,244,136
Accurate passes,186 (76%),84 (62%)
Long balls,8/29 (28%),14/37 (38%)
Crosses,3/12 (25%),5/8 (63%)
Dribbles,3/5 (60%),4/4 (100%)
Possession lost,81,67
Duels won,18,23
Aerials won,6,9
Tackles,3,8
Interceptions,2,4
Clearances,6,13
Ball possession,46%,54%
Total shots,7,5
Shots on target,2,2
Shots off target,3,2
Blocked shots,2,1
Corner kicks,3,2
Offsides,1,0
Yellow cards,1,1
Red cards,1,0
Free kicks,9,9
Throw-ins,13,13
Goal kicks,3,9
Big chances,1,0
Big chances missed,1,0
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,5,4
Shots outside box,2,1
Goalkeeper saves,2,2
Passes,120,148
Accurate passes,87 (73%),106 (72%)
Long balls,7/22 (32%),16/31 (52%)
Crosses,0/14 (0%),3/9 (33%)
Dribbles,2/6 (33%),4/4 (100%)
Possession lost,63,58
Duels won,14,25
Aerials won,2,7
Tackles,1,5
Interceptions,3,3
Clearances,7,12
