name,home,away
Ball possession,46%,54%
Total shots,12,13
Shots on target,7,4
Shots off target,3,6
Blocked shots,2,3
Corner kicks,2,6
Offsides,3,1
Fouls,14,7
Yellow cards,4,2
Red cards,3,0
Free kicks,7,13
Throw-ins,22,21
Goal kicks,11,4
Big chances,4,2
Big chances missed,1,2
Hit woodwork,0,1
Counter attacks,2,0
Counter attack shots,1,0
Counter attack goals,1,0
Shots inside box,8,8
Shots outside box,4,5
Goalkeeper saves,3,4
Passes,333,386
Accurate passes,264 (79%),307 (80%)
Long balls,28/55 (51%),32/60 (53%)
Crosses,2/17 (12%),5/22 (23%)
Dribbles,12/21 (57%),16/31 (52%)
Possession lost,133,143
Duels won,54,62
Aerials won,14,17
Tackles,21,16
Interceptions,6,8
Clearances,20,19
Ball possession,44%,56%
Total shots,4,4
Shots on target,2,1
Shots off target,1,3
Blocked shots,1,0
Corner kicks,1,2
Offsides,0,1
Yellow cards,0,0
Red cards,0,0
Free kicks,4,7
Throw-ins,11,14
Goal kicks,7,3
Big chances,2,0
Big chances missed,1,0
Hit woodwork,0,0
Counter attacks,0,0
Counter attack shots,0,0
Counter attack goals,0,0
Shots inside box,3,2
Shots outside box,1,2
Goalkeeper saves,1,1
Passes,174,217
Accurate passes,135 (78%),181 (83%)
Long balls,14/31 (45%),21/32 (66%)
Crosses,1/7 (14%),0/9 (0%)
Dribbles,6/10 (60%),4/10 (40%)
Possession lost,64,71
Duels won,27,25
Aerials won,8,7
Tackles,9,7
Interceptions,3,6
Clearances,5,10
Ball possession,47%,53%
Total shots,8,9
Shots on target,5,3
Shots off target,2,3
Blocked shots,1,3
Corner kicks,1,4
Offsides,3,0
Yellow cards,4,2
Red cards,3,0
Free kicks,3,6
Throw-ins,11,7
Goal kicks,4,1
Big chances,2,2
Big chances missed,0,2
Hit woodwork,0,1
Counter attacks,2,0
Counter attack shots,1,0
Counter attack goals,1,0
Shots inside box,5,6
Shots outside box,3,3
Goalkeeper saves,2,3
Passes,159,169
Accurate passes,129 (81%),126 (75%)
Long balls,14/24 (58%),11/28 (39%)
Crosses,1/10 (10%),5/13 (38%)
Dribbles,6/11 (55%),12/21 (57%)
Possession lost,69,72
Duels won,27,37
Aerials won,6,10
Tackles,12,9
Interceptions,3,2
Clearances,15,9
