name,home,away
Ball possession,21%,79%
Total shots,5,23
Shots on target,1,3
Shots off target,1,12
Blocked shots,3,8
Corner kicks,3,9
Offsides,0,1
Fouls,6,14
Free kicks,13,6
Throw-ins,16,31
Goal kicks,22,6
Big chances,0,1
Big chances missed,0,1
Shots inside box,3,11
Shots outside box,2,12
Goalkeeper saves,3,1
Passes,175,659
Accurate passes,87 (50%),584 (89%)
Long balls,23/74 (31%),27/45 (60%)
Crosses,1/8 (13%),10/30 (33%)
Dribbles,7/11 (64%),6/16 (38%)
Possession lost,125,140
Duels won,65,35
Aerials won,20,15
Tackles,25,8
Interceptions,14,6
Clearances,26,5
Ball possession,18%,82%
Total shots,5,8
Shots on target,1,1
Shots off target,1,5
Blocked shots,3,2
Corner kicks,2,4
Offsides,0,0
Free kicks,3,2
Throw-ins,10,15
Goal kicks,8,5
Big chances,0,0
Big chances missed,0,0
Shots inside box,3,3
Shots outside box,2,5
Goalkeeper saves,1,1
Passes,78,358
Accurate passes,44 (56%),328 (92%)
Long balls,10/31 (32%),19/25 (76%)
Crosses,1/5 (20%),2/12 (17%)
Dribbles,3/5 (60%),2/7 (29%)
Possession lost,54,56
Duels won,23,11
Aerials won,8,4
Tackles,9,3
Interceptions,7,3
Clearances,8,4
Ball possession,24%,76%
Total shots,0,15
Shots on target,0,2
Shots off target,0,7
Blocked shots,0,6
Corner kicks,1,5
Offsides,0,1
Free kicks,10,4
Throw-ins,6,16
Goal kicks,14,1
Big chances,0,1
Big chances missed,0,1
Shots inside box,0,8
Shots outside box,0,7
Goalkeeper saves,2,0
Passes,97,301
Accurate passes,43 (44%),256 (85%)
Long balls,13/43 (30%),8/20 (40%)
Crosses,0/3 (0%),8/18 (44%)
Dribbles,4/6 (67%),4/9 (44%)
Possession lost,71,84
Duels won,42,24
Aerials won,12,11
Tackles,16,5
Interceptions,7,3
Clearances,18,1
