name,home,away
Ball possession,45%,55%
Total shots,12,9
Shots on target,4,3
Shots off target,4,2
Blocked shots,4,4
Corner kicks,4,7
Offsides,3,2
Fouls,21,15
Yellow cards,2,3
Free kicks,14,21
Throw-ins,27,30
Goal kicks,10,7
Big chances,2,0
Big chances missed,1,0
Shots inside box,11,4
Shots outside box,1,5
Goalkeeper saves,3,3
Passes,284,348
Accurate passes,149 (52%),210 (60%)
Long balls,32/92 (35%),16/74 (22%)
Crosses,5/12 (42%),4/22 (18%)
Dribbles,6/7 (86%),7/12 (58%)
Possession lost,179,198
Duels won,62,53
Aerials won,28,17
Tackles,14,8
Interceptions,15,9
Clearances,25,19
Ball possession,44%,56%
Total shots,3,6
Shots on target,2,2
Shots off target,1,1
Blocked shots,0,3
Corner kicks,1,5
Offsides,2,1
Yellow cards,0,1
Free kicks,7,10
Throw-ins,12,17
Goal kicks,6,1
Big chances,1,0
Big chances missed,0,0
Shots inside box,3,3
Shots outside box,0,3
Goalkeeper saves,2,1
Passes,145,182
Accurate passes,81 (56%),113 (62%)
Long balls,16/41 (39%),8/36 (22%)
Crosses,2/6 (33%),2/11 (18%)
Dribbles,4/4 (100%),5/7 (71%)
Possession lost,87,98
Duels won,37,27
Aerials won,19,9
Tackles,7,3
Interceptions,5,5
Clearances,16,8
Ball possession,45%,55%
Total shots,9,3
Shots on target,2,1
Shots off target,3,1
Blocked shots,4,1
Corner kicks,3,2
Offsides,1,1
Yellow cards,2,2
Free kicks,7,11
Throw-ins,15,13
Goal kicks,4,6
Big chances,1,0
Big chances missed,1,0
Shots inside box,8,1
Shots outside box,1,2
Goalkeeper saves,1,2
Passes,139,166
Accurate passes,68 (49%),97 (58%)
Long balls,16/51 (31%),8/38 (21%)
Crosses,3/6 (50%),2/11 (18%)
Dribbles,2/3 (67%),2/5 (40%)
Possession lost,92,100
Duels won,25,26
Aerials won,9,8
Tackles,7,5
Interceptions,10,4
Clearances,9,11
