name,home,away
Expected goals,2.05,0.67
Ball possession,55%,45%
Total shots,12,13
Shots on target,3,1
Shots off target,7,7
Blocked shots,2,5
Corner kicks,7,8
Offsides,3,1
Fouls,11,9
Yellow cards,3,4
Free kicks,8,10
Throw-ins,26,22
Goal kicks,13,11
Big chances,3,0
Big chances missed,2,0
Shots inside box,7,6
Shots outside box,5,7
Goalkeeper saves,1,1
Passes,459,369
Accurate passes,372 (81%),287 (78%)
Long balls,35/59 (59%),37/64 (58%)
Crosses,3/17 (18%),5/18 (28%)
Dribbles,11/13 (85%),6/12 (50%)
Possession lost,150,133
Duels won,53,41
Aerials won,17,10
Tackles,17,15
Interceptions,15,19
Clearances,22,23
Ball possession,66%,34%
Total shots,9,5
Shots on target,3,0
Shots off target,5,2
Blocked shots,1,3
Corner kicks,4,1
Offsides,2,0
Yellow cards,1,3
Free kicks,5,3
Throw-ins,10,10
Goal kicks,5,8
Big chances,2,0
Big chances missed,1,0
Shots inside box,5,1
Shots outside box,4,4
Goalkeeper saves,0,1
Passes,277,143
Accurate passes,232 (84%),100 (70%)
Long balls,15/25 (60%),17/32 (53%)
Crosses,3/9 (33%),1/2 (50%)
Dribbles,3/3 (100%),1/3 (33%)
Possession lost,69,61
Duels won,23,12
Aerials won,8,6
Tackles,7,2
Interceptions,9,12
Clearances,4,13
Ball possession,44%,56%
Total shots,3,8
Shots on target,0,1
Shots off target,2,5
Blocked shots,1,2
Corner kicks,3,7
Offsides,1,1
Yellow cards,2,1
Free kicks,3,7
Throw-ins,16,12
Goal kicks,8,3
Big chances,1,0
Big chances missed,1,0
Shots inside box,2,5
Shots outside box,1,3
Goalkeeper saves,1,0
Passes,182,226
Accurate passes,140 (77%),187 (83%)
Long balls,20/34 (59%),20/32 (63%)
Crosses,0/8 (0%),4/16 (25%)
Dribbles,8/10 (80%),5/9 (56%)
Possession lost,81,72
Duels won,30,29
Aerials won,9,4
Tackles,10,13
Interceptions,6,7
Clearances,18,10
