name,home,away
Ball possession,56%,44%
Total shots,17,11
Shots on target,11,1
Shots off target,3,6
Blocked shots,3,4
Corner kicks,5,5
Offsides,2,1
Fouls,10,13
Yellow cards,2,5
Red cards,0,1
Free kicks,10,9
Throw-ins,19,13
Goal kicks,6,5
Big chances,2,0
Hit woodwork,1,0
Counter attacks,4,0
Counter attack shots,2,0
Counter attack goals,2,0
Shots inside box,8,4
Shots outside box,9,7
Goalkeeper saves,1,5
Passes,433,344
Accurate passes,354 (82%),255 (74%)
Long balls,23/55 (42%),29/68 (43%)
Crosses,3/13 (23%),3/15 (20%)
Dribbles,10/20 (50%),9/14 (64%)
Possession lost,129,134
Duels won,44,48
Aerials won,16,16
Tackles,8,15
Interceptions,4,7
Clearances,19,6
Ball possession,47%,53%
Total shots,5,7
Shots on target,4,1
Shots off target,1,4
Blocked shots,0,2
Corner kicks,2,1
Offsides,1,0
Yellow cards,2,2
Red cards,0,0
Free kicks,6,5
Throw-ins,12,5
Goal kicks,4,1
Big chances,0,0
Hit woodwork,0,0
Counter attacks,2,0
Counter attack shots,1,0
Counter attack goals,1,0
Shots inside box,3,2
Shots outside box,2,5
Goalkeeper saves,1,1
Passes,188,210
Accurate passes,142 (76%),165 (79%)
Long balls,9/28 (32%),19/40 (48%)
Crosses,2/7 (29%),2/11 (18%)
Dribbles,3/8 (38%),6/8 (75%)
Possession lost,68,66
Duels won,21,29
Aerials won,9,12
Tackles,3,7
Interceptions,3,3
Clearances,11,2
Ball possession,65%,35%
Total shots,12,4
Shots on target,7,0
Shots off target,2,2
Blocked shots,3,2
Corner kicks,3,4
Offsides,1,1
Yellow cards,0,3
Red cards,0,1
Free kicks,4,4
Throw-ins,7,8
Goal kicks,2,4
Big chances,2,0
Hit woodwork,1,0
Counter attacks,2,0
Counter attack shots,1,0
Counter attack goals,1,0
Shots inside box,5,2
Shots outside box,7,2
Goalkeeper saves,0,4
Passes,245,134
Accurate passes,212 (87%),90 (67%)
Long balls,14/27 (52%),10/28 (36%)
Crosses,1/6 (17%),1/4 (25%)
Dribbles,7/12 (58%),3/6 (50%)
Possession lost,61,68
Duels won,23,19
Aerials won,7,4
Tackles,5,8
Interceptions,1,4
Clearances,8,4
