name,home,away
Ball possession,57%,43%
Total shots,22,19
Shots on target,11,11
Shots off target,7,7
Blocked shots,4,1
Corner kicks,8,2
Offsides,1,0
Fouls,10,10
Yellow cards,7,5
Free kicks,9,9
Throw-ins,19,23
Goal kicks,12,10
Big chances,5,4
Big chances missed,3,3
Shots inside box,16,9
Shots outside box,6,10
Goalkeeper saves,8,8
Passes,421,316
Accurate passes,349 (83%),251 (79%)
Long balls,45/79 (57%),31/62 (50%)
Crosses,7/23 (30%),2/12 (17%)
Dribbles,13/29 (45%),14/24 (58%)
Possession lost,136,115
Duels won,62,62
Aerials won,21,16
Tackles,19,23
Interceptions,13,5
Clearances,11,30
Ball possession,58%,42%
Total shots,8,8
Shots on target,4,4
Shots off target,3,4
Blocked shots,1,0
Corner kicks,2,1
Offsides,0,0
Yellow cards,3,3
Free kicks,6,2
Throw-ins,12,10
Goal kicks,6,7
Big chances,1,3
Big chances missed,0,2
Shots inside box,7,4
Shots outside box,1,4
Goalkeeper saves,2,2
Passes,226,164
Accurate passes,189 (84%),127 (77%)
Long balls,24/40 (60%),16/32 (50%)
Crosses,3/11 (27%),1/4 (25%)
Dribbles,8/17 (47%),4/10 (40%)
Possession lost,73,64
Duels won,39,29
Aerials won,13,10
Tackles,12,13
Interceptions,2,2
Clearances,3,18
Ball possession,56%,44%
Total shots,14,11
Shots on target,7,7
Shots off target,4,3
Blocked shots,3,1
Corner kicks,6,1
Offsides,1,0
Yellow cards,4,2
Free kicks,3,7
Throw-ins,7,13
Goal kicks,6,3
Big chances,4,1
Big chances missed,3,1
Shots inside box,9,5
Shots outside box,5,6
Goalkeeper saves,6,6
Passes,195,152
Accurate passes,160 (82%),124 (82%)
Long balls,21/39 (54%),15/30 (50%)
Crosses,4/12 (33%),1/8 (13%)
Dribbles,5/12 (42%),10/14 (71%)
Possession lost,63,51
Duels won,23,33
Aerials won,8,6
Tackles,7,10
Interceptions,11,3
Clearances,8,12
