name,home,away
Ball possession,34%,66%
Total shots,14,7
Shots on target,6,3
Shots off target,3,2
Blocked shots,5,2
Corner kicks,6,6
Offsides,1,4
Fouls,18,14
Yellow cards,3,4
Free kicks,13,17
Throw-ins,15,16
Goal kicks,7,9
Big chances,2,0
Counter attacks,2,0
Counter attack shots,2,0
Shots inside box,9,2
Shots outside box,5,5
Goalkeeper saves,3,4
Passes,270,531
Accurate passes,192 (71%),452 (85%)
Long balls,18/48 (38%),20/32 (63%)
Crosses,3/13 (23%),2/16 (13%)
Dribbles,8/19 (42%),20/30 (67%)
Possession lost,122,125
Duels won,47,67
Aerials won,9,14
Tackles,17,16
Interceptions,8,13
Clearances,21,12
Ball possession,29%,71%
Total shots,5,4
Shots on target,4,2
Shots off target,0,0
Blocked shots,1,2
Corner kicks,3,1
Offsides,0,1
Yellow cards,2,3
Free kicks,7,9
Throw-ins,4,8
Goal kicks,4,3
Big chances,1,0
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,4,0
Shots outside box,1,4
Goalkeeper saves,2,3
Passes,120,301
Accurate passes,76 (63%),261 (87%)
Long balls,7/23 (30%),13/17 (76%)
Crosses,2/5 (40%),0/6 (0%)
Dribbles,3/10 (30%),10/14 (71%)
Possession lost,60,60
Duels won,23,35
Aerials won,5,8
Tackles,8,8
Interceptions,4,5
Clearances,10,4
Ball possession,40%,60%
Total shots,9,3
Shots on target,2,1
Shots off target,3,2
Blocked shots,4,0
Corner kicks,3,5
Offsides,1,3
Yellow cards,1,1
Free kicks,6,8
Throw-ins,11,8
Goal kicks,3,6
Big chances,1,0
Counter attacks,2,0
Counter attack shots,2,0
Shots inside box,5,2
Shots outside box,4,1
Goalkeeper saves,1,1
Passes,150,230
Accurate passes,116 (77%),191 (83%)
Long balls,11/25 (44%),7/15 (47%)
Crosses,1/8 (13%),2/10 (20%)
Dribbles,5/9 (56%),10/16 (63%)
Possession lost,62,65
Duels won,24,32
Aerials won,4,6
Tackles,9,8
Interceptions,4,8
Clearances,11,8
