name,home,away
Expected goals,1.50,0.85
Expected assists,1.43,0.51
Ball possession,59%,41%
Total shots,8,15
Shots on target,4,2
Shots off target,3,12
Blocked shots,1,1
Corner kicks,3,5
Offsides,0,3
Fouls,15,15
Yellow cards,4,6
Free kicks,15,14
Throw-ins,19,20
Goal kicks,14,7
Big chances,3,0
Big chances missed,2,0
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,4,10
Shots outside box,4,5
Goalkeeper saves,2,3
Goals prevented,0.69,0.89
Passes,450,303
Accurate passes,357 (79%),217 (72%)
Long balls,38/69 (55%),21/45 (47%)
Crosses,0/7 (0%),2/15 (13%)
Dribbles,14/20 (70%),13/21 (62%)
Possession lost,135,140
Duels won,61,62
Aerials won,15,19
Tackles,17,16
Interceptions,7,17
Clearances,24,13
Expected goals,0.43,0.22
Expected assists,0.27,0.27
Ball possession,61%,39%
Total shots,4,5
Shots on target,2,1
Shots off target,1,4
Blocked shots,1,0
Corner kicks,0,5
Offsides,0,2
Yellow cards,2,4
Free kicks,8,8
Throw-ins,7,10
Goal kicks,4,2
Big chances,1,0
Big chances missed,0,0
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,1,4
Shots outside box,3,1
Goalkeeper saves,1,1
Passes,234,138
Accurate passes,189 (81%),103 (75%)
Long balls,20/36 (56%),8/18 (44%)
Crosses,0/1 (0%),2/12 (17%)
Dribbles,5/8 (63%),8/14 (57%)
Possession lost,64,68
Duels won,28,26
Aerials won,6,5
Tackles,9,5
Interceptions,4,9
Clearances,13,8
Expected goals,1.07,0.64
Expected assists,1.16,0.24
Ball possession,57%,43%
Total shots,4,10
Shots on target,2,1
Shots off target,2,8
Blocked shots,0,1
Corner kicks,3,0
Offsides,0,1
Yellow cards,2,2
Free kicks,7,6
Throw-ins,12,10
Goal kicks,10,5
Big chances,2,0
Big chances missed,2,0
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,3,6
Shots outside box,1,4
Goalkeeper saves,1,2
Passes,216,165
Accurate passes,168 (78%),114 (69%)
Long balls,18/33 (55%),13/27 (48%)
Crosses,0/6 (0%),0/3 (0%)
Dribbles,9/12 (75%),5/7 (71%)
Possession lost,71,72
Duels won,33,36
Aerials won,9,14
Tackles,8,11
Interceptions,3,8
Clearances,11,5
