name,home,away
Expected goals,1.81,0.42
Ball possession,63%,37%
Total shots,15,5
Shots on target,5,2
Shots off target,6,0
Blocked shots,4,3
Corner kicks,7,3
Offsides,2,5
Fouls,16,14
Yellow cards,2,4
Red cards,0,0
Free kicks,1,5
Throw-ins,24,18
Goal kicks,5,4
Hit woodwork,0,0
Counter attacks,8,0
Shots inside box,6,2
Shots outside box,9,3
Goalkeeper saves,1,6
Passes,502,306
Accurate passes,403 (80%),226 (73%)
Long balls,32/55 (58%),25/58 (43%)
Crosses,2/15 (13%),5/14 (35%)
Dribbles,27/37 (72%),10/14 (71%)
Possession lost,122,119
Duels won,96,81
Aerials won,15,13
Tackles,3,8
Interceptions,42,53
Clearances,12,34
