name,home,away
Ball possession,37%,63%
Total shots,16,11
Shots on target,5,5
Shots off target,6,3
Blocked shots,5,3
Corner kicks,7,5
Offsides,2,0
Fouls,12,11
Yellow cards,0,1
Free kicks,11,12
Throw-ins,19,28
Goal kicks,13,12
Big chances,1,0
Shots inside box,10,5
Shots outside box,6,6
Goalkeeper saves,4,4
Passes,312,547
Accurate passes,201 (64%),421 (77%)
Long balls,25/73 (34%),45/89 (51%)
Crosses,7/18 (39%),3/16 (19%)
Dribbles,7/8 (88%),8/12 (67%)
Possession lost,160,182
Duels won,50,52
Aerials won,13,20
Tackles,19,12
Interceptions,16,15
Clearances,21,8
Ball possession,43%,57%
Total shots,9,7
Shots on target,2,4
Shots off target,4,2
Blocked shots,3,1
Corner kicks,3,1
Offsides,2,0
Yellow cards,0,1
Free kicks,5,5
Throw-ins,14,12
Goal kicks,5,6
Big chances,1,0
Shots inside box,6,2
Shots outside box,3,5
Goalkeeper saves,3,1
Passes,181,248
Accurate passes,122 (67%),183 (74%)
Long balls,14/37 (38%),15/42 (36%)
Crosses,5/8 (63%),2/5 (40%)
Dribbles,4/5 (80%),3/5 (60%)
Possession lost,83,90
Duels won,25,26
Aerials won,7,11
Tackles,9,7
Interceptions,9,9
Clearances,6,3
Ball possession,31%,69%
Total shots,7,4
Shots on target,3,1
Shots off target,2,1
Blocked shots,2,2
Corner kicks,4,4
Offsides,0,0
Yellow cards,0,0
Free kicks,6,7
Throw-ins,5,16
Goal kicks,8,6
Big chances,0,0
Shots inside box,4,3
Shots outside box,3,1
Goalkeeper saves,1,3
Passes,131,299
Accurate passes,79 (60%),238 (80%)
Long balls,11/36 (31%),30/47 (64%)
Crosses,2/10 (20%),1/11 (9%)
Dribbles,3/3 (100%),5/7 (71%)
Possession lost,77,92
Duels won,25,26
Aerials won,6,9
Tackles,10,5
Interceptions,7,6
Clearances,15,5
