name,home,away
Expected goals,1.37,1.10
Expected assists,0.89,0.64
Ball possession,64%,36%
Total shots,14,11
Shots on target,7,6
Shots off target,6,3
Blocked shots,1,2
Corner kicks,4,4
Offsides,1,1
Fouls,17,28
Yellow cards,3,6
Free kicks,25,16
Throw-ins,20,18
Goal kicks,10,13
Big chances,3,3
Big chances missed,2,2
Hit woodwork,1,1
Counter attacks,2,2
Counter attack shots,2,2
Shots inside box,8,5
Shots outside box,6,6
Goalkeeper saves,5,4
Goals prevented,1.40,-1.53
Passes,432,241
Accurate passes,360 (83%),176 (73%)
Long balls,35/52 (67%),18/46 (39%)
Crosses,4/20 (20%),0/9 (0%)
Dribbles,8/15 (53%),8/15 (53%)
Possession lost,112,114
Duels won,61,49
Aerials won,14,13
Tackles,13,12
Interceptions,10,13
Clearances,11,20
Expected goals,0.15,0.85
Expected assists,0.53,0.28
Ball possession,65%,35%
Total shots,5,5
Shots on target,3,4
Shots off target,2,1
Blocked shots,0,0
Corner kicks,3,2
Offsides,0,1
Yellow cards,0,2
Free kicks,12,6
Throw-ins,8,11
Goal kicks,5,6
Big chances,0,2
Big chances missed,0,1
Hit woodwork,0,1
Counter attacks,0,2
Counter attack shots,0,2
Shots inside box,2,3
Shots outside box,3,2
Goalkeeper saves,3,2
Passes,218,121
Accurate passes,187 (86%),87 (72%)
Long balls,17/22 (77%),9/21 (43%)
Crosses,1/12 (8%),0/3 (0%)
Dribbles,3/7 (43%),4/7 (57%)
Possession lost,58,59
Duels won,28,25
Aerials won,6,7
Tackles,7,8
Interceptions,5,9
Clearances,3,10
Expected goals,1.22,0.25
Expected assists,0.35,0.36
Ball possession,64%,36%
Total shots,9,6
Shots on target,4,2
Shots off target,4,2
Blocked shots,1,2
Corner kicks,1,2
Offsides,1,0
Yellow cards,3,4
Free kicks,13,10
Throw-ins,12,7
Goal kicks,5,7
Big chances,3,1
Big chances missed,2,1
Hit woodwork,1,0
Counter attacks,2,0
Counter attack shots,2,0
Shots inside box,6,2
Shots outside box,3,4
Goalkeeper saves,2,2
Passes,214,120
Accurate passes,173 (81%),89 (74%)
Long balls,18/30 (60%),9/25 (36%)
Crosses,3/8 (38%),0/6 (0%)
Dribbles,5/8 (63%),4/8 (50%)
Possession lost,54,55
Duels won,33,24
Aerials won,8,6
Tackles,6,4
Interceptions,5,4
Clearances,8,10
