name,home,away
Ball possession,38%,62%
Total shots,10,5
Shots on target,6,4
Shots off target,3,1
Blocked shots,1,0
Corner kicks,1,5
Offsides,0,2
Fouls,8,9
Yellow cards,1,3
Free kicks,9,7
Throw-ins,10,20
Goal kicks,7,4
Big chances,5,2
Big chances missed,3,0
Counter attacks,1,0
Counter attack shots,1,0
Shots inside box,9,3
Shots outside box,1,2
Goalkeeper saves,2,4
Passes,350,554
Accurate passes,277 (79%),482 (87%)
Long balls,18/57 (32%),30/51 (59%)
Crosses,1/4 (25%),0/22 (0%)
Dribbles,3/5 (60%),11/18 (61%)
Possession lost,98,119
Duels won,31,38
Aerials won,5,9
Tackles,14,11
Interceptions,9,7
Clearances,19,5
Ball possession,44%,56%
Total shots,5,1
Shots on target,3,1
Shots off target,1,0
Blocked shots,1,0
Corner kicks,1,1
Offsides,0,0
Yellow cards,0,0
Free kicks,5,5
Throw-ins,4,8
Goal kicks,3,2
Big chances,1,0
Big chances missed,0,0
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,5,0
Shots outside box,0,1
Goalkeeper saves,1,2
Passes,224,282
Accurate passes,188 (84%),244 (87%)
Long balls,14/32 (44%),18/29 (62%)
Crosses,1/2 (50%),0/5 (0%)
Dribbles,3/4 (75%),7/10 (70%)
Possession lost,48,57
Duels won,19,25
Aerials won,3,6
Tackles,8,7
Interceptions,5,4
Clearances,6,2
Ball possession,31%,69%
Total shots,5,4
Shots on target,3,3
Shots off target,2,1
Blocked shots,0,0
Corner kicks,0,4
Offsides,0,2
Yellow cards,1,3
Free kicks,4,2
Throw-ins,6,12
Goal kicks,4,2
Big chances,4,2
Big chances missed,3,0
Counter attacks,1,0
Counter attack shots,1,0
Shots inside box,4,3
Shots outside box,1,1
Goalkeeper saves,1,2
Passes,126,272
Accurate passes,89 (71%),238 (88%)
Long balls,4/25 (16%),12/22 (55%)
Crosses,0/2 (0%),0/17 (0%)
Dribbles,0/1 (0%),4/8 (50%)
Possession lost,50,62
Duels won,12,13
Aerials won,2,3
Tackles,6,4
Interceptions,4,3
Clearances,13,3
