name,home,away
Ball possession,73%,27%
Total shots,9,2
Shots on target,5,1
Shots off target,1,1
Blocked shots,3,0
Corner kicks,4,1
Offsides,2,1
Fouls,5,4
Yellow cards,1,0
Free kicks,3,5
Throw-ins,16,10
Goal kicks,1,4
Big chances,1,1
Big chances missed,1,1
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,5,2
Shots outside box,4,0
Goalkeeper saves,2,5
Passes,345,126
Accurate passes,293 (85%),72 (57%)
Long balls,15/23 (65%),9/33 (27%)
Crosses,3/17 (18%),1/3 (33%)
Dribbles,10/13 (77%),5/8 (63%)
Possession lost,88,70
Duels won,26,22
Aerials won,10,8
Tackles,3,5
Interceptions,5,8
Clearances,4,23
Ball possession,73%,27%
Total shots,9,2
Shots on target,5,1
Shots off target,1,1
Blocked shots,3,0
Corner kicks,4,1
Offsides,2,1
Yellow cards,1,0
Free kicks,3,5
Throw-ins,16,10
Goal kicks,1,4
Big chances,1,1
Big chances missed,1,1
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,5,2
Shots outside box,4,0
Goalkeeper saves,2,5
Passes,345,126
Accurate passes,293 (85%),72 (57%)
Long balls,15/23 (65%),9/33 (27%)
Crosses,3/17 (18%),1/3 (33%)
Dribbles,10/13 (77%),5/8 (63%)
Possession lost,88,70
Duels won,26,22
Aerials won,10,8
Tackles,3,5
Interceptions,5,8
Clearances,4,23
