name,home,away
Ball possession,33%,67%
Total shots,6,26
Shots on target,1,8
Shots off target,3,11
Blocked shots,2,7
Corner kicks,7,10
Offsides,0,1
Fouls,12,8
Yellow cards,3,1
Free kicks,8,12
Throw-ins,13,28
Goal kicks,10,7
Big chances,1,2
Big chances missed,1,2
Shots inside box,6,16
Shots outside box,0,10
Goalkeeper saves,8,1
Passes,281,576
Accurate passes,181 (64%),487 (85%)
Long balls,27/62 (44%),48/74 (65%)
Crosses,5/20 (25%),11/27 (41%)
Dribbles,14/25 (56%),19/25 (76%)
Possession lost,150,150
Duels won,60,63
Aerials won,20,17
Tackles,18,16
Interceptions,10,5
Clearances,26,23
Ball possession,33%,67%
Total shots,4,12
Shots on target,0,7
Shots off target,2,2
Blocked shots,2,3
Corner kicks,1,4
Offsides,0,0
Yellow cards,0,0
Free kicks,5,4
Throw-ins,10,14
Goal kicks,3,3
Big chances,1,0
Big chances missed,1,0
Shots inside box,4,6
Shots outside box,0,6
Goalkeeper saves,7,0
Passes,146,306
Accurate passes,99 (68%),259 (85%)
Long balls,11/24 (46%),25/40 (63%)
Crosses,3/9 (33%),6/9 (67%)
Dribbles,4/9 (44%),10/14 (71%)
Possession lost,70,75
Duels won,28,26
Aerials won,10,5
Tackles,9,7
Interceptions,5,5
Clearances,7,9
Ball possession,34%,66%
Total shots,2,14
Shots on target,1,1
Shots off target,1,9
Blocked shots,0,4
Corner kicks,6,6
Offsides,0,1
Yellow cards,3,1
Free kicks,3,8
Throw-ins,3,14
Goal kicks,7,4
Big chances,0,2
Big chances missed,0,2
Shots inside box,2,10
Shots outside box,0,4
Goalkeeper saves,1,1
Passes,135,270
Accurate passes,82 (61%),228 (84%)
Long balls,16/38 (42%),23/34 (68%)
Crosses,2/11 (18%),5/18 (28%)
Dribbles,10/16 (63%),9/11 (82%)
Possession lost,80,75
Duels won,32,37
Aerials won,10,12
Tackles,9,9
Interceptions,5,0
Clearances,19,14
