name,home,away
Ball possession,44%,56%
Total shots,11,11
Shots on target,4,7
Shots off target,5,3
Blocked shots,2,1
Corner kicks,9,4
Offsides,2,2
Fouls,14,12
Yellow cards,3,2
Red cards,1,0
Free kicks,11,14
Throw-ins,14,19
Goal kicks,7,8
Big chances,1,1
Counter attacks,1,0
Counter attack shots,1,0
Shots inside box,8,4
Shots outside box,3,7
Goalkeeper saves,6,2
Passes,264,348
Accurate passes,183 (69%),262 (75%)
Long balls,23/66 (35%),28/61 (46%)
Crosses,5/20 (25%),4/15 (27%)
Dribbles,10/18 (56%),7/18 (39%)
Possession lost,122,131
Duels won,48,54
Aerials won,12,20
Tackles,15,13
Interceptions,7,4
Clearances,19,17
Ball possession,48%,52%
Total shots,2,2
Shots on target,0,1
Shots off target,1,1
Blocked shots,1,0
Corner kicks,6,0
Offsides,2,1
Yellow cards,1,0
Red cards,1,0
Free kicks,4,8
Throw-ins,10,10
Goal kicks,2,3
Big chances,0,0
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,2,1
Shots outside box,0,1
Goalkeeper saves,1,0
Passes,156,179
Accurate passes,119 (76%),141 (79%)
Long balls,15/33 (45%),18/31 (58%)
Crosses,3/16 (19%),1/4 (25%)
Dribbles,6/10 (60%),2/8 (25%)
Possession lost,63,60
Duels won,24,22
Aerials won,5,7
Tackles,9,5
Interceptions,3,3
Clearances,4,13
Ball possession,38%,62%
Total shots,9,9
Shots on target,4,6
Shots off target,4,2
Blocked shots,1,1
Corner kicks,3,4
Offsides,0,1
Yellow cards,2,2
Red cards,0,0
Free kicks,7,6
Throw-ins,4,9
Goal kicks,5,5
Big chances,1,1
Counter attacks,1,0
Counter attack shots,1,0
Shots inside box,6,3
Shots outside box,3,6
Goalkeeper saves,5,2
Passes,108,169
Accurate passes,64 (59%),121 (72%)
Long balls,8/33 (24%),10/30 (33%)
Crosses,2/4 (50%),3/11 (27%)
Dribbles,4/8 (50%),5/10 (50%)
Possession lost,59,71
Duels won,24,32
Aerials won,7,13
Tackles,6,8
Interceptions,4,1
Clearances,15,4
