name,home,away
Ball possession,50%,50%
Total shots,11,15
Shots on target,3,5
Shots off target,5,8
Blocked shots,3,2
Corner kicks,6,2
Offsides,4,7
Fouls,12,10
Yellow cards,2,1
Free kicks,10,12
Throw-ins,22,17
Goal kicks,8,11
Big chances,0,4
Big chances missed,0,2
Counter attacks,0,4
Counter attack shots,0,3
Counter attack goals,0,1
Shots inside box,10,9
Shots outside box,1,6
Goalkeeper saves,2,2
Passes,486,507
Accurate passes,402 (83%),417 (82%)
Long balls,24/47 (51%),22/56 (39%)
Crosses,5/19 (26%),0/5 (0%)
Dribbles,11/20 (55%),17/21 (81%)
Possession lost,135,122
Duels won,40,58
Aerials won,10,13
Tackles,9,16
Interceptions,10,11
Clearances,10,23
Ball possession,41%,59%
Total shots,7,8
Shots on target,2,3
Shots off target,4,3
Blocked shots,1,2
Corner kicks,2,1
Offsides,2,2
Yellow cards,1,1
Free kicks,4,6
Throw-ins,9,13
Goal kicks,3,6
Big chances,0,2
Big chances missed,0,1
Counter attacks,0,2
Counter attack shots,0,1
Counter attack goals,0,1
Shots inside box,6,4
Shots outside box,1,4
Goalkeeper saves,1,2
Passes,208,314
Accurate passes,167 (80%),262 (83%)
Long balls,10/20 (50%),13/30 (43%)
Crosses,3/8 (38%),0/4 (0%)
Dribbles,6/10 (60%),6/7 (86%)
Possession lost,63,67
Duels won,20,25
Aerials won,6,7
Tackles,4,6
Interceptions,8,8
Clearances,7,11
Ball possession,60%,40%
Total shots,4,7
Shots on target,1,2
Shots off target,1,5
Blocked shots,2,0
Corner kicks,4,1
Offsides,2,5
Yellow cards,1,0
Free kicks,6,6
Throw-ins,13,4
Goal kicks,5,5
Big chances,0,2
Big chances missed,0,1
Counter attacks,0,2
Counter attack shots,0,2
Counter attack goals,0,0
Shots inside box,4,5
Shots outside box,0,2
Goalkeeper saves,1,0
Passes,278,193
Accurate passes,235 (85%),155 (80%)
Long balls,14/27 (52%),9/26 (35%)
Crosses,2/11 (18%),0/1 (0%)
Dribbles,5/10 (50%),11/14 (79%)
Possession lost,72,55
Duels won,20,33
Aerials won,4,6
Tackles,5,10
Interceptions,2,3
Clearances,3,12
