name,home,away
Ball possession,50%,50%
Total shots,13,14
Shots on target,3,8
Shots off target,8,4
Blocked shots,2,2
Corner kicks,5,4
Offsides,4,1
Fouls,13,14
Yellow cards,2,0
Free kicks,13,13
Throw-ins,22,22
Goal kicks,5,12
Big chances,2,1
Big chances missed,2,1
Hit woodwork,1,1
Shots inside box,7,5
Shots outside box,6,9
Goalkeeper saves,7,3
Passes,364,377
Accurate passes,289 (79%),298 (79%)
Long balls,23/52 (44%),45/69 (65%)
Crosses,8/22 (36%),4/19 (21%)
Dribbles,6/15 (40%),7/13 (54%)
Possession lost,131,126
Duels won,37,40
Aerials won,10,7
Tackles,8,13
Interceptions,7,14
Clearances,12,20
Ball possession,47%,53%
Total shots,5,9
Shots on target,1,5
Shots off target,3,3
Blocked shots,1,1
Corner kicks,2,4
Offsides,2,1
Yellow cards,0,0
Free kicks,5,5
Throw-ins,16,13
Goal kicks,3,4
Big chances,0,0
Big chances missed,0,0
Hit woodwork,1,1
Shots inside box,3,3
Shots outside box,2,6
Goalkeeper saves,5,1
Passes,171,190
Accurate passes,132 (77%),154 (81%)
Long balls,11/23 (48%),21/33 (64%)
Crosses,4/5 (80%),2/11 (18%)
Dribbles,3/9 (33%),3/8 (38%)
Possession lost,65,68
Duels won,22,20
Aerials won,7,2
Tackles,7,10
Interceptions,3,5
Clearances,9,6
Ball possession,52%,48%
Total shots,8,5
Shots on target,2,3
Shots off target,5,1
Blocked shots,1,1
Corner kicks,3,0
Offsides,2,0
Yellow cards,2,0
Free kicks,8,8
Throw-ins,6,9
Goal kicks,2,8
Big chances,2,1
Big chances missed,2,1
Hit woodwork,0,0
Shots inside box,4,2
Shots outside box,4,3
Goalkeeper saves,2,2
Passes,193,187
Accurate passes,157 (81%),144 (77%)
Long balls,12/29 (41%),24/36 (67%)
Crosses,4/17 (24%),2/8 (25%)
Dribbles,3/6 (50%),4/5 (80%)
Possession lost,66,58
Duels won,15,20
Aerials won,3,5
Tackles,1,3
Interceptions,4,9
Clearances,3,14
