name,home,away
Ball possession,52%,48%
Total shots,16,15
Shots on target,8,7
Shots off target,7,3
Blocked shots,1,5
Corner kicks,2,6
Offsides,1,4
Fouls,6,10
Yellow cards,1,2
Free kicks,8,6
Throw-ins,12,16
Goal kicks,3,7
Big chances,3,1
Big chances missed,0,1
Hit woodwork,0,1
Counter attacks,2,0
Counter attack shots,1,0
Counter attack goals,1,0
Shots inside box,8,7
Shots outside box,8,8
Goalkeeper saves,6,4
Passes,522,472
Accurate passes,473 (91%),419 (89%)
Long balls,19/40 (48%),29/45 (64%)
Crosses,3/10 (30%),5/19 (26%)
Dribbles,16/23 (70%),8/16 (50%)
Possession lost,89,97
Duels won,42,33
Aerials won,7,6
Tackles,11,13
Interceptions,8,6
Clearances,17,8
Ball possession,42%,58%
Total shots,10,9
Shots on target,6,5
Shots off target,3,1
Blocked shots,1,3
Corner kicks,2,6
Offsides,0,2
Yellow cards,0,2
Free kicks,4,2
Throw-ins,6,9
Goal kicks,0,3
Big chances,2,1
Big chances missed,0,1
Hit woodwork,0,1
Counter attacks,2,0
Counter attack shots,1,0
Counter attack goals,1,0
Shots inside box,6,4
Shots outside box,4,5
Goalkeeper saves,4,3
Passes,190,262
Accurate passes,167 (88%),234 (89%)
Long balls,9/18 (50%),17/24 (71%)
Crosses,2/8 (25%),2/10 (20%)
Dribbles,3/4 (75%),4/9 (44%)
Possession lost,41,51
Duels won,18,14
Aerials won,5,5
Tackles,6,3
Interceptions,4,4
Clearances,9,4
Ball possession,60%,40%
Total shots,6,6
Shots on target,2,2
Shots off target,4,2
Blocked shots,0,2
Corner kicks,0,0
Offsides,1,2
Yellow cards,1,0
Free kicks,4,4
Throw-ins,6,7
Goal kicks,3,4
Big chances,1,0
Big chances missed,0,0
Hit woodwork,0,0
Counter attacks,0,0
Counter attack shots,0,0
Counter attack goals,0,0
Shots inside box,2,3
Shots outside box,4,3
Goalkeeper saves,2,1
Passes,332,210
Accurate passes,306 (92%),185 (88%)
Long balls,10/22 (45%),12/21 (57%)
Crosses,1/2 (50%),3/9 (33%)
Dribbles,13/19 (68%),4/7 (57%)
Possession lost,48,46
Duels won,24,19
Aerials won,2,1
Tackles,5,10
Interceptions,4,2
Clearances,8,4
