winnerCode,startTimestamp,tournament.name,tournament.category.name,tournament.category.flag,tournament.uniqueTournament.name,season.name,season.year,roundInfo.round,homeTeam.name,homeTeam.shortName,homeTeam.gender,homeTeam.userCount,homeTeam.manager.name,homeTeam.manager.shortName,homeTeam.manager.country.alpha2,homeTeam.manager.country.name,homeTeam.venue.city.name,homeTeam.venue.stadium.name,homeTeam.venue.stadium.capacity,homeTeam.venue.id,homeTeam.venue.country.alpha2,homeTeam.venue.country.name,homeTeam.nameCode,homeTeam.national,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.fullName,homeTeam.foundationDateTimestamp,awayTeam.name,awayTeam.shortName,awayTeam.gender,awayTeam.manager.name,awayTeam.manager.shortName,awayTeam.manager.country.alpha2,awayTeam.manager.country.name,awayTeam.nameCode,awayTeam.national,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.fullName,awayTeam.foundationDateTimestamp,homeScore.current,awayScore.current
0,1688904000,Club Friendly Games,World,international,Club Friendly Games,Club Friendly Games 2023,2023,1,SC Heerenveen,Heerenveen,M,15737,Kees Van Wonderen,K. V. Wonderen,NL,Netherlands,Heerenveen,Abe Lenstra Stadion,26100,569,NL,Netherlands,HEE,False,NL,Netherlands,SC Heerenveen,-1560556800,Kickers Emden,Emden,M,Stefan Emmerling,S. Emmerling,DE,Germany,EMD,False,DE,Germany,Kickers Emden,-750297600,4,0
