name,home,away
Ball possession,52%,48%
Total shots,14,13
Shots on target,5,7
Shots off target,7,4
Blocked shots,2,2
Corner kicks,5,6
Offsides,3,2
Fouls,17,14
Yellow cards,4,4
Red cards,1,0
Free kicks,14,13
Throw-ins,21,29
Goal kicks,8,10
Big chances,2,2
Big chances missed,1,1
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,8,7
Shots outside box,6,6
Goalkeeper saves,6,4
Passes,365,328
Accurate passes,292 (80%),246 (75%)
Long balls,32/61 (52%),22/57 (39%)
Crosses,3/11 (27%),7/24 (29%)
Dribbles,14/19 (74%),10/23 (43%)
Possession lost,115,131
Duels won,58,49
Aerials won,18,11
Tackles,13,15
Interceptions,10,8
Clearances,21,12
Ball possession,57%,43%
Total shots,9,6
Shots on target,3,4
Shots off target,5,2
Blocked shots,1,0
Corner kicks,4,3
Offsides,3,0
Yellow cards,1,2
Red cards,0,0
Free kicks,4,6
Throw-ins,13,16
Goal kicks,4,5
Big chances,0,0
Big chances missed,0,0
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,5,1
Shots outside box,4,5
Goalkeeper saves,4,3
Passes,207,153
Accurate passes,170 (82%),112 (73%)
Long balls,20/36 (56%),8/28 (29%)
Crosses,3/6 (50%),1/9 (11%)
Dribbles,8/10 (80%),7/14 (50%)
Possession lost,56,66
Duels won,27,25
Aerials won,8,5
Tackles,7,7
Interceptions,4,5
Clearances,8,5
Ball possession,46%,54%
Total shots,5,7
Shots on target,2,3
Shots off target,2,2
Blocked shots,1,2
Corner kicks,1,3
Offsides,0,2
Yellow cards,3,2
Red cards,1,0
Free kicks,10,7
Throw-ins,8,13
Goal kicks,4,5
Big chances,2,2
Big chances missed,1,1
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,3,6
Shots outside box,2,1
Goalkeeper saves,2,1
Passes,158,175
Accurate passes,122 (77%),134 (77%)
Long balls,12/25 (48%),14/29 (48%)
Crosses,0/5 (0%),6/15 (40%)
Dribbles,6/9 (67%),3/9 (33%)
Possession lost,59,65
Duels won,31,24
Aerials won,10,6
Tackles,6,8
Interceptions,6,3
Clearances,13,7
