name,home,away
Ball possession,46%,54%
Total shots,5,3
Shots on target,2,2
Shots off target,3,0
Blocked shots,0,1
Corner kicks,8,3
Offsides,3,0
Fouls,12,12
Yellow cards,0,2
Free kicks,10,12
Throw-ins,26,23
Goal kicks,4,11
Big chances,2,1
Big chances missed,1,1
Shots inside box,4,2
Shots outside box,1,1
Goalkeeper saves,2,1
Passes,338,407
Accurate passes,224 (66%),290 (71%)
Long balls,30/76 (39%),29/77 (38%)
Crosses,7/27 (26%),5/10 (50%)
Dribbles,3/11 (27%),5/9 (56%)
Possession lost,172,163
Duels won,53,54
Aerials won,29,23
Tackles,11,14
Interceptions,9,6
Clearances,13,21
Ball possession,53%,47%
Total shots,2,2
Shots on target,2,1
Shots off target,0,0
Blocked shots,0,1
Corner kicks,4,2
Offsides,0,0
Yellow cards,0,0
Free kicks,8,5
Throw-ins,14,15
Goal kicks,2,3
Big chances,1,1
Big chances missed,0,1
Shots inside box,2,1
Shots outside box,0,1
Goalkeeper saves,1,1
Passes,182,171
Accurate passes,123 (68%),119 (70%)
Long balls,15/34 (44%),14/40 (35%)
Crosses,4/14 (29%),1/3 (33%)
Dribbles,1/4 (25%),1/3 (33%)
Possession lost,84,75
Duels won,31,23
Aerials won,17,12
Tackles,5,5
Interceptions,3,4
Clearances,6,12
Ball possession,41%,59%
Total shots,3,1
Shots on target,0,1
Shots off target,3,0
Blocked shots,0,0
Corner kicks,4,1
Offsides,3,0
Yellow cards,0,2
Free kicks,2,7
Throw-ins,12,8
Goal kicks,2,8
Big chances,1,0
Big chances missed,1,0
Shots inside box,2,1
Shots outside box,1,0
Goalkeeper saves,1,0
Passes,156,236
Accurate passes,101 (65%),171 (72%)
Long balls,15/42 (36%),15/37 (41%)
Crosses,3/13 (23%),4/7 (57%)
Dribbles,2/7 (29%),4/6 (67%)
Possession lost,88,88
Duels won,22,31
Aerials won,12,11
Tackles,6,9
Interceptions,6,2
Clearances,7,9
