name,home,away
Ball possession,76%,24%
Total shots,19,3
Shots on target,3,1
Shots off target,12,2
Blocked shots,4,0
Corner kicks,6,0
Offsides,0,1
Fouls,15,16
Yellow cards,1,7
Free kicks,15,15
Throw-ins,24,10
Goal kicks,2,17
Big chances,3,0
Big chances missed,3,0
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,9,2
Shots outside box,10,1
Goalkeeper saves,1,3
Passes,699,222
Accurate passes,610 (87%),144 (65%)
Long balls,33/47 (70%),13/55 (24%)
Crosses,5/28 (18%),0/3 (0%)
Dribbles,6/9 (67%),2/8 (25%)
Possession lost,129,107
Duels won,41,30
Aerials won,10,4
Tackles,10,9
Interceptions,10,18
Clearances,3,26
Ball possession,76%,24%
Total shots,9,0
Shots on target,2,0
Shots off target,6,0
Blocked shots,1,0
Corner kicks,1,0
Offsides,0,0
Yellow cards,1,3
Free kicks,9,10
Throw-ins,11,7
Goal kicks,0,8
Big chances,2,0
Big chances missed,2,0
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,5,0
Shots outside box,4,0
Goalkeeper saves,0,2
Passes,347,108
Accurate passes,308 (89%),67 (62%)
Long balls,17/23 (74%),8/28 (29%)
Crosses,2/11 (18%),0/1 (0%)
Dribbles,4/5 (80%),0/1 (0%)
Possession lost,58,54
Duels won,17,17
Aerials won,2,3
Tackles,2,4
Interceptions,7,9
Clearances,3,11
Ball possession,76%,24%
Total shots,10,3
Shots on target,1,1
Shots off target,6,2
Blocked shots,3,0
Corner kicks,5,0
Offsides,0,1
Yellow cards,0,4
Free kicks,6,5
Throw-ins,13,3
Goal kicks,2,9
Big chances,1,0
Big chances missed,1,0
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,4,2
Shots outside box,6,1
Goalkeeper saves,1,1
Passes,352,114
Accurate passes,302 (86%),77 (68%)
Long balls,16/24 (67%),5/27 (19%)
Crosses,3/17 (18%),0/2 (0%)
Dribbles,2/4 (50%),2/7 (29%)
Possession lost,71,53
Duels won,24,13
Aerials won,8,1
Tackles,8,5
Interceptions,3,9
Clearances,0,15
