winnerCode,aggregatedWinnerCode,previousLegEventId,startTimestamp,hasBet365LiveStream,bet365ExcludedCountryCodes,cupMatchesInRound,tournament.name,tournament.category.name,tournament.category.flag,tournament.uniqueTournament.name,season.name,season.year,roundInfo.round,roundInfo.name,roundInfo.slug,roundInfo.cupRoundType,referee.name,referee.yellowCards,referee.redCards,referee.yellowRedCards,referee.games,referee.country.alpha2,referee.country.name,homeTeam.name,homeTeam.shortName,homeTeam.gender,homeTeam.userCount,homeTeam.manager.name,homeTeam.manager.shortName,homeTeam.manager.country.alpha2,homeTeam.manager.country.name,homeTeam.nameCode,homeTeam.national,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.fullName,awayTeam.name,awayTeam.shortName,awayTeam.gender,awayTeam.manager.name,awayTeam.manager.shortName,awayTeam.manager.country.alpha2,awayTeam.manager.country.name,awayTeam.venue.city.name,awayTeam.venue.stadium.name,awayTeam.venue.stadium.capacity,awayTeam.venue.id,awayTeam.venue.country.alpha2,awayTeam.venue.country.name,awayTeam.nameCode,awayTeam.national,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.fullName,awayTeam.foundationDateTimestamp,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,homeScore.aggregated,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,awayScore.aggregated,time.injuryTime1
1,2,11137651,1681257600,True,"['AI', 'AN', 'AW', 'BB', 'BM', 'BQ', 'BS', 'BZ', 'CA', 'CR', 'CU', 'CW', 'DM', 'DO', 'GD', 'GF', 'GP', 'GT', 'GY', 'HN', 'HT', 'JM', 'KN', 'KY', 'LC', 'MF', 'MQ', 'MS', 'MX', 'NI', 'ON', 'PA', 'PR', 'SG', 'SR', 'SV', 'TC', 'TT', 'US', 'VC', 'VG', 'VI', 'IR', 'GR', 'RU', 'CH']",2,CONCACAF Champions Cup,North & Central America,north-and-central-america,CONCACAF Champions Cup,CONCACAF Champions League 2023,2023,27,Quarterfinal,quarterfinal,4,Keylor Herrera,25,1,0,7,CR,Costa Rica,Violette AC,Violette AC,M,9423,Rony Attimy,R. Attimy,HT,Haiti,VIO,False,HT,Haiti,Violette AC,Club León,León,M,Nicolas Larcamon,N. Larcamon,AR,Argentina,Leon,Estadio Leon,31297,13370,MX,Mexico,LEO,False,MX,Mexico,Club León,-800496000,2,2,2,0,2,2,1,1,1,0,1,6,2
