name,home,away
Ball possession,69%,31%
Total shots,16,4
Shots on target,4,1
Shots off target,9,3
Blocked shots,3,0
Corner kicks,7,0
Offsides,2,1
Fouls,9,8
Yellow cards,1,1
Free kicks,6,8
Throw-ins,41,25
Goal kicks,6,13
Big chances,2,1
Big chances missed,2,0
Hit woodwork,1,0
Shots inside box,11,1
Shots outside box,5,3
Goalkeeper saves,0,4
Passes,529,252
Accurate passes,387 (73%),121 (48%)
Long balls,35/84 (42%),16/67 (24%)
Crosses,6/36 (17%),1/5 (20%)
Dribbles,12/18 (67%),4/10 (40%)
Possession lost,222,194
Duels won,57,51
Aerials won,24,22
Tackles,16,17
Interceptions,5,19
Clearances,16,30
Ball possession,69%,31%
Total shots,8,2
Shots on target,1,1
Shots off target,4,1
Blocked shots,3,0
Corner kicks,2,0
Offsides,0,0
Yellow cards,1,0
Free kicks,1,6
Throw-ins,20,13
Goal kicks,2,7
Big chances,0,1
Big chances missed,0,0
Hit woodwork,0,0
Shots inside box,5,1
Shots outside box,3,1
Goalkeeper saves,0,1
Passes,284,131
Accurate passes,215 (76%),71 (54%)
Long balls,22/48 (46%),10/33 (30%)
Crosses,2/16 (13%),1/4 (25%)
Dribbles,5/8 (63%),2/8 (25%)
Possession lost,103,95
Duels won,27,28
Aerials won,7,14
Tackles,14,6
Interceptions,2,11
Clearances,10,20
Ball possession,69%,31%
Total shots,8,2
Shots on target,3,0
Shots off target,5,2
Blocked shots,0,0
Corner kicks,5,0
Offsides,2,1
Yellow cards,0,1
Free kicks,5,2
Throw-ins,21,12
Goal kicks,4,6
Big chances,2,0
Big chances missed,2,0
Hit woodwork,1,0
Shots inside box,6,0
Shots outside box,2,2
Goalkeeper saves,0,3
Passes,245,121
Accurate passes,172 (70%),50 (41%)
Long balls,13/36 (36%),6/34 (18%)
Crosses,4/20 (20%),0/1 (0%)
Dribbles,7/10 (70%),2/2 (100%)
Possession lost,119,99
Duels won,30,23
Aerials won,17,8
Tackles,2,11
Interceptions,3,8
Clearances,6,10
