name,home,away
Expected goals,0.82,0.27
Ball possession,46%,54%
Total shots,9,5
Shots on target,3,2
Shots off target,3,3
Blocked shots,3,0
Corner kicks,4,3
Offsides,4,4
Fouls,17,12
Yellow cards,1,0
Free kicks,12,17
Throw-ins,26,32
Goal kicks,8,8
Big chances,1,0
Big chances missed,1,0
Shots inside box,6,2
Shots outside box,3,3
Goalkeeper saves,1,2
Passes,437,519
Accurate passes,345 (79%),408 (79%)
Long balls,9/37 (24%),31/64 (48%)
Crosses,6/24 (25%),4/15 (27%)
Dribbles,10/20 (50%),11/16 (69%)
Possession lost,161,168
Duels won,42,64
Aerials won,7,16
Tackles,13,20
Interceptions,19,13
Clearances,12,17
Ball possession,49%,51%
Total shots,4,3
Shots on target,1,0
Shots off target,2,3
Blocked shots,1,0
Corner kicks,4,0
Offsides,3,2
Yellow cards,0,0
Free kicks,4,8
Throw-ins,14,19
Goal kicks,4,3
Big chances,0,0
Big chances missed,0,0
Shots inside box,3,1
Shots outside box,1,2
Goalkeeper saves,0,1
Passes,265,283
Accurate passes,218 (82%),231 (82%)
Long balls,5/18 (28%),16/29 (55%)
Crosses,5/15 (33%),1/3 (33%)
Dribbles,3/7 (43%),3/5 (60%)
Possession lost,76,75
Duels won,17,26
Aerials won,2,7
Tackles,8,8
Interceptions,11,7
Clearances,4,7
Ball possession,42%,58%
Total shots,5,2
Shots on target,2,2
Shots off target,1,0
Blocked shots,2,0
Corner kicks,0,3
Offsides,1,2
Yellow cards,1,0
Free kicks,8,9
Throw-ins,12,13
Goal kicks,4,5
Big chances,1,0
Big chances missed,1,0
Shots inside box,3,1
Shots outside box,2,1
Goalkeeper saves,1,1
Passes,172,236
Accurate passes,127 (74%),177 (75%)
Long balls,4/19 (21%),15/35 (43%)
Crosses,1/9 (11%),3/12 (25%)
Dribbles,7/13 (54%),8/11 (73%)
Possession lost,85,93
Duels won,25,38
Aerials won,5,9
Tackles,5,12
Interceptions,8,6
Clearances,8,10
