name,home,away
Ball possession,50%,50%
Total shots,7,15
Shots on target,4,6
Shots off target,2,2
Blocked shots,1,7
Corner kicks,7,11
Offsides,2,3
Fouls,14,19
Yellow cards,3,5
Free kicks,16,12
Throw-ins,25,22
Goal kicks,6,4
Big chances,1,1
Shots inside box,4,8
Shots outside box,3,7
Goalkeeper saves,5,2
Passes,307,304
Accurate passes,223 (73%),222 (73%)
Long balls,35/73 (48%),21/50 (42%)
Crosses,4/16 (25%),5/24 (21%)
Dribbles,7/12 (58%),4/8 (50%)
Possession lost,141,142
Duels won,53,45
Aerials won,7,11
Tackles,23,18
Interceptions,13,14
Clearances,25,11
Ball possession,63%,37%
Total shots,4,5
Shots on target,2,2
Shots off target,1,1
Blocked shots,1,2
Corner kicks,2,3
Offsides,1,1
Yellow cards,1,1
Free kicks,7,7
Throw-ins,15,12
Goal kicks,2,4
Big chances,1,0
Shots inside box,3,3
Shots outside box,1,2
Goalkeeper saves,2,1
Passes,213,125
Accurate passes,168 (79%),84 (67%)
Long balls,22/42 (52%),12/28 (43%)
Crosses,3/10 (30%),2/8 (25%)
Dribbles,6/8 (75%),2/3 (67%)
Possession lost,75,66
Duels won,28,24
Aerials won,3,4
Tackles,12,11
Interceptions,6,11
Clearances,8,6
Ball possession,34%,66%
Total shots,3,10
Shots on target,2,4
Shots off target,1,1
Blocked shots,0,5
Corner kicks,5,8
Offsides,1,2
Yellow cards,2,4
Free kicks,9,5
Throw-ins,10,10
Goal kicks,4,0
Big chances,0,1
Shots inside box,1,5
Shots outside box,2,5
Goalkeeper saves,3,1
Passes,94,179
Accurate passes,55 (59%),138 (77%)
Long balls,13/31 (42%),9/22 (41%)
Crosses,1/6 (17%),3/16 (19%)
Dribbles,1/4 (25%),2/5 (40%)
Possession lost,66,76
Duels won,25,21
Aerials won,4,7
Tackles,11,7
Interceptions,7,3
Clearances,17,5
