name,home,away
Expected goals,0.85,0.79
Expected assists,0.74,0.41
Ball possession,49%,51%
Total shots,13,15
Shots on target,6,1
Shots off target,1,5
Blocked shots,6,9
Corner kicks,6,3
Offsides,0,6
Fouls,11,14
Yellow cards,2,4
Free kicks,13,11
Throw-ins,15,22
Goal kicks,7,5
Big chances,1,0
Shots inside box,7,12
Shots outside box,6,3
Goalkeeper saves,1,4
Goals prevented,0.01,-1.49
Passes,317,326
Accurate passes,246 (78%),262 (80%)
Long balls,29/55 (53%),33/46 (72%)
Crosses,7/18 (39%),2/20 (10%)
Dribbles,2/11 (18%),6/10 (60%)
Possession lost,118,122
Duels won,48,39
Aerials won,17,8
Tackles,16,14
Interceptions,8,17
Clearances,16,14
Expected goals,0.60,0.25
Expected assists,0.26,0.23
Ball possession,52%,48%
Total shots,7,5
Shots on target,4,1
Shots off target,1,0
Blocked shots,2,4
Corner kicks,3,1
Offsides,0,3
Yellow cards,0,1
Free kicks,9,6
Throw-ins,10,8
Goal kicks,0,3
Big chances,0,0
Shots inside box,5,3
Shots outside box,2,2
Goalkeeper saves,1,3
Passes,162,154
Accurate passes,121 (75%),117 (76%)
Long balls,13/28 (46%),16/24 (67%)
Crosses,6/12 (50%),1/8 (13%)
Dribbles,1/2 (50%),4/7 (57%)
Possession lost,65,66
Duels won,28,18
Aerials won,9,3
Tackles,9,5
Interceptions,5,8
Clearances,4,7
Expected goals,0.25,0.54
Expected assists,0.47,0.18
Ball possession,47%,53%
Total shots,6,10
Shots on target,2,0
Shots off target,0,5
Blocked shots,4,5
Corner kicks,3,2
Offsides,0,3
Yellow cards,2,3
Free kicks,4,5
Throw-ins,5,14
Goal kicks,7,2
Big chances,1,0
Shots inside box,2,9
Shots outside box,4,1
Goalkeeper saves,0,1
Passes,155,172
Accurate passes,125 (81%),145 (84%)
Long balls,16/27 (59%),17/22 (77%)
Crosses,1/6 (17%),1/12 (8%)
Dribbles,1/9 (11%),2/3 (67%)
Possession lost,53,56
Duels won,20,21
Aerials won,8,5
Tackles,7,9
Interceptions,3,9
Clearances,12,7
