name,home,away
Expected goals,0.86,0.68
Expected assists,0.78,0.32
Ball possession,68%,32%
Total shots,21,7
Shots on target,6,1
Shots off target,9,5
Blocked shots,6,1
Corner kicks,10,0
Offsides,2,2
Fouls,17,17
Yellow cards,5,4
Free kicks,16,17
Throw-ins,39,25
Goal kicks,9,8
Big chances,0,1
Hit woodwork,3,0
Shots inside box,14,3
Shots outside box,7,4
Goalkeeper saves,0,6
Goals prevented,-0.53,0.62
Passes,494,242
Accurate passes,419 (85%),162 (67%)
Long balls,33/52 (63%),15/46 (33%)
Crosses,11/42 (26%),2/4 (50%)
Dribbles,19/36 (53%),4/9 (44%)
Possession lost,154,129
Duels won,65,59
Aerials won,18,16
Tackles,12,22
Interceptions,2,8
Clearances,8,29
Expected goals,0.34,0.57
Expected assists,0.28,0.03
Ball possession,68%,32%
Total shots,7,4
Shots on target,2,1
Shots off target,3,2
Blocked shots,2,1
Corner kicks,5,0
Offsides,1,0
Yellow cards,2,2
Free kicks,8,9
Throw-ins,21,9
Goal kicks,6,5
Big chances,0,1
Hit woodwork,0,0
Shots inside box,4,2
Shots outside box,3,2
Goalkeeper saves,0,2
Passes,243,121
Accurate passes,207 (85%),80 (66%)
Long balls,23/32 (72%),8/20 (40%)
Crosses,3/14 (21%),1/3 (33%)
Dribbles,8/16 (50%),1/3 (33%)
Possession lost,72,62
Duels won,26,27
Aerials won,5,7
Tackles,5,10
Interceptions,1,3
Clearances,3,11
Expected goals,0.51,0.11
Expected assists,0.50,0.29
Ball possession,69%,31%
Total shots,14,3
Shots on target,4,0
Shots off target,6,3
Blocked shots,4,0
Corner kicks,5,0
Offsides,1,2
Yellow cards,3,2
Free kicks,8,8
Throw-ins,18,16
Goal kicks,3,3
Big chances,0,0
Hit woodwork,3,0
Shots inside box,10,1
Shots outside box,4,2
Goalkeeper saves,0,4
Passes,251,121
Accurate passes,212 (84%),82 (68%)
Long balls,10/20 (50%),7/26 (27%)
Crosses,8/28 (29%),1/1 (100%)
Dribbles,11/20 (55%),3/6 (50%)
Possession lost,82,67
Duels won,39,32
Aerials won,13,9
Tackles,7,12
Interceptions,1,5
Clearances,5,18
