winnerCode,startTimestamp,hasBet365LiveStream,bet365ExcludedCountryCodes,cupMatchesInRound,tournament.name,tournament.category.name,tournament.category.flag,tournament.uniqueTournament.name,season.name,season.year,roundInfo.round,roundInfo.name,roundInfo.slug,roundInfo.cupRoundType,venue.city.name,venue.stadium.name,venue.stadium.capacity,venue.id,venue.country.alpha2,venue.country.name,referee.name,referee.yellowCards,referee.redCards,referee.yellowRedCards,referee.games,referee.country.alpha2,referee.country.name,homeTeam.name,homeTeam.shortName,homeTeam.gender,homeTeam.userCount,homeTeam.manager.name,homeTeam.manager.shortName,homeTeam.manager.country.alpha2,homeTeam.manager.country.name,homeTeam.venue.city.name,homeTeam.venue.stadium.name,homeTeam.venue.stadium.capacity,homeTeam.venue.id,homeTeam.venue.country.alpha2,homeTeam.venue.country.name,homeTeam.nameCode,homeTeam.national,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.fullName,homeTeam.foundationDateTimestamp,awayTeam.name,awayTeam.shortName,awayTeam.gender,awayTeam.manager.name,awayTeam.manager.shortName,awayTeam.manager.country.alpha2,awayTeam.manager.country.name,awayTeam.nameCode,awayTeam.national,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.fullName,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime2
1,1680660000,True,"['AI', 'AN', 'AW', 'BB', 'BM', 'BQ', 'BS', 'BZ', 'CA', 'CR', 'CU', 'CW', 'DM', 'DO', 'GD', 'GF', 'GP', 'GT', 'GY', 'HN', 'HT', 'JM', 'KN', 'KY', 'LC', 'MF', 'MQ', 'MS', 'MX', 'NI', 'ON', 'PA', 'PR', 'SG', 'SR', 'SV', 'TC', 'TT', 'US', 'VC', 'VG', 'VI', 'IR', 'GR', 'RU', 'CH']",2,CONCACAF Champions Cup,North & Central America,north-and-central-america,CONCACAF Champions Cup,CONCACAF Champions League 2023,2023,27,Quarterfinal,quarterfinal,4,Leon,Estadio Leon,31297,13370,MX,Mexico,Ismael Cornejo,32,3,0,10,SV,El Salvador,Club León,León,M,16638,Nicolas Larcamon,N. Larcamon,AR,Argentina,Leon,Estadio Leon,31297,13370,MX,Mexico,LEO,False,MX,Mexico,Club León,-800496000,Violette AC,Violette AC,M,Rony Attimy,R. Attimy,HT,Haiti,VIO,False,HT,Haiti,Violette AC,5,5,1,4,5,0,0,0,0,0,5
