name,home,away
Ball possession,33%,67%
Total shots,5,12
Shots on target,1,3
Shots off target,3,6
Blocked shots,1,3
Corner kicks,1,6
Offsides,1,1
Fouls,10,14
Yellow cards,6,2
Free kicks,13,10
Throw-ins,17,32
Goal kicks,13,6
Big chances,2,2
Big chances missed,2,2
Shots inside box,3,7
Shots outside box,2,5
Goalkeeper saves,3,1
Passes,287,555
Accurate passes,192 (67%),465 (84%)
Long balls,27/68 (40%),40/59 (68%)
Crosses,3/9 (33%),8/29 (28%)
Dribbles,16/30 (53%),11/21 (52%)
Possession lost,152,150
Duels won,54,53
Aerials won,11,12
Tackles,14,20
Interceptions,17,5
Clearances,27,7
Ball possession,38%,62%
Total shots,2,3
Shots on target,1,0
Shots off target,1,2
Blocked shots,0,1
Corner kicks,1,1
Offsides,1,0
Yellow cards,3,1
Free kicks,7,6
Throw-ins,7,15
Goal kicks,6,2
Big chances,1,1
Big chances missed,1,1
Shots inside box,0,2
Shots outside box,2,1
Goalkeeper saves,0,1
Passes,170,269
Accurate passes,125 (74%),227 (84%)
Long balls,15/28 (54%),16/24 (67%)
Crosses,1/4 (25%),4/10 (40%)
Dribbles,9/16 (56%),10/17 (59%)
Possession lost,75,68
Duels won,30,32
Aerials won,6,7
Tackles,8,9
Interceptions,9,5
Clearances,11,4
Ball possession,28%,72%
Total shots,3,9
Shots on target,0,3
Shots off target,2,4
Blocked shots,1,2
Corner kicks,0,5
Offsides,0,1
Yellow cards,3,1
Free kicks,6,4
Throw-ins,10,17
Goal kicks,7,4
Big chances,1,1
Big chances missed,1,1
Shots inside box,3,5
Shots outside box,0,4
Goalkeeper saves,3,0
Passes,117,286
Accurate passes,67 (57%),238 (83%)
Long balls,12/40 (30%),24/35 (69%)
Crosses,2/5 (40%),4/19 (21%)
Dribbles,7/14 (50%),1/4 (25%)
Possession lost,77,82
Duels won,24,21
Aerials won,5,5
Tackles,6,11
Interceptions,8,0
Clearances,16,3
