winnerCode,startTimestamp,tournament.name,tournament.category.name,tournament.category.flag,tournament.uniqueTournament.name,season.name,season.year,homeTeam.name,homeTeam.shortName,homeTeam.gender,homeTeam.userCount,homeTeam.venue.city.name,homeTeam.venue.stadium.name,homeTeam.venue.stadium.capacity,homeTeam.venue.id,homeTeam.venue.country.alpha2,homeTeam.venue.country.name,homeTeam.nameCode,homeTeam.national,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.fullName,homeTeam.foundationDateTimestamp,awayTeam.name,awayTeam.shortName,awayTeam.gender,awayTeam.manager.name,awayTeam.manager.shortName,awayTeam.manager.country.alpha2,awayTeam.manager.country.name,awayTeam.venue.city.name,awayTeam.venue.stadium.name,awayTeam.venue.stadium.capacity,awayTeam.venue.id,awayTeam.venue.country.alpha2,awayTeam.venue.country.name,awayTeam.nameCode,awayTeam.national,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.fullName,awayTeam.foundationDateTimestamp
0,1690637400,Club Friendly Games,World,international,Club Friendly Games,Club Friendly Games 2023,2023,SV Sandhausen,Sandhausen,M,5622,Sandhausen,BWT-Stadion am Hardtwald,12100,1967,DE,Germany,SVS,False,DE,Germany,SV Sandhausen,-1685750400,Darmstadt 98,Darmstadt,M,Torsten Lieberknecht,T. Lieberknecht,DE,Germany,Darmstadt,Merck-Stadion am Böllenfalltor,16500,779,DE,Germany,D98,False,DE,Germany,Darmstadt 98,-2259878400
