name,home,away
Expected goals,1.43,0.57
Ball possession,48%,52%
Total shots,7,15
Shots on target,4,2
Shots off target,3,10
Blocked shots,0,3
Corner kicks,2,4
Offsides,2,2
Fouls,16,19
Yellow cards,4,1
Free kicks,18,15
Throw-ins,34,20
Goal kicks,8,10
Big chances,3,0
Big chances missed,2,0
Counter attacks,1,0
Counter attack shots,1,0
Shots inside box,7,3
Shots outside box,0,12
Goalkeeper saves,2,2
Passes,435,466
Accurate passes,355 (82%),396 (85%)
Long balls,28/58 (48%),28/55 (51%)
Crosses,2/10 (20%),4/19 (21%)
Dribbles,10/16 (63%),6/8 (75%)
Possession lost,127,117
Duels won,51,44
Aerials won,13,13
Tackles,10,11
Interceptions,5,17
Clearances,24,14
Ball possession,50%,50%
Total shots,5,9
Shots on target,2,2
Shots off target,3,6
Blocked shots,0,1
Corner kicks,1,1
Offsides,1,0
Yellow cards,1,1
Free kicks,13,5
Throw-ins,17,9
Goal kicks,4,9
Big chances,2,0
Big chances missed,1,0
Counter attacks,1,0
Counter attack shots,1,0
Shots inside box,5,2
Shots outside box,0,7
Goalkeeper saves,2,1
Passes,235,240
Accurate passes,196 (83%),208 (87%)
Long balls,18/37 (49%),16/31 (52%)
Crosses,2/7 (29%),0/8 (0%)
Dribbles,7/10 (70%),1/2 (50%)
Possession lost,59,53
Duels won,32,17
Aerials won,7,7
Tackles,5,4
Interceptions,1,8
Clearances,10,7
Ball possession,46%,54%
Total shots,2,6
Shots on target,2,0
Shots off target,0,4
Blocked shots,0,2
Corner kicks,1,3
Offsides,1,2
Yellow cards,3,0
Free kicks,5,10
Throw-ins,17,11
Goal kicks,4,1
Big chances,1,0
Big chances missed,1,0
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,2,1
Shots outside box,0,5
Goalkeeper saves,0,1
Passes,200,226
Accurate passes,159 (80%),188 (83%)
Long balls,10/21 (48%),12/24 (50%)
Crosses,0/3 (0%),4/11 (36%)
Dribbles,3/6 (50%),5/6 (83%)
Possession lost,68,64
Duels won,19,27
Aerials won,6,6
Tackles,5,7
Interceptions,4,9
Clearances,14,7
