name,home,away
Ball possession,58%,42%
Total shots,12,2
Shots on target,4,1
Shots off target,2,1
Blocked shots,6,0
Corner kicks,3,4
Offsides,3,1
Fouls,13,11
Yellow cards,1,3
Free kicks,8,13
Throw-ins,20,37
Goal kicks,6,14
Big chances,1,1
Big chances missed,1,0
Shots inside box,2,1
Shots outside box,10,1
Goalkeeper saves,0,3
Passes,376,276
Accurate passes,289 (77%),178 (64%)
Long balls,30/62 (48%),24/61 (39%)
Crosses,5/13 (38%),1/11 (9%)
Dribbles,5/6 (83%),7/16 (44%)
Possession lost,125,156
Duels won,44,39
Aerials won,15,10
Tackles,16,9
Interceptions,11,7
Clearances,24,11
Ball possession,61%,39%
Total shots,9,0
Shots on target,3,0
Shots off target,1,0
Blocked shots,5,0
Corner kicks,1,3
Offsides,1,0
Yellow cards,0,1
Free kicks,3,7
Throw-ins,8,21
Goal kicks,4,8
Big chances,1,0
Big chances missed,1,0
Shots inside box,2,0
Shots outside box,7,0
Goalkeeper saves,0,2
Passes,203,130
Accurate passes,163 (80%),84 (65%)
Long balls,15/26 (58%),8/28 (29%)
Crosses,5/10 (50%),1/8 (13%)
Dribbles,2/2 (100%),4/12 (33%)
Possession lost,57,83
Duels won,26,19
Aerials won,8,4
Tackles,13,4
Interceptions,4,4
Clearances,14,7
Ball possession,54%,46%
Total shots,3,2
Shots on target,1,1
Shots off target,1,1
Blocked shots,1,0
Corner kicks,2,1
Offsides,2,1
Yellow cards,1,2
Free kicks,5,6
Throw-ins,12,16
Goal kicks,2,6
Big chances,0,1
Big chances missed,0,0
Shots inside box,0,1
Shots outside box,3,1
Goalkeeper saves,0,1
Passes,173,146
Accurate passes,126 (73%),94 (64%)
Long balls,15/36 (42%),16/33 (48%)
Crosses,0/3 (0%),0/3 (0%)
Dribbles,3/4 (75%),3/4 (75%)
Possession lost,68,73
Duels won,18,20
Aerials won,7,6
Tackles,3,5
Interceptions,7,3
Clearances,10,4
