name,home,away
Ball possession,71%,29%
Total shots,23,13
Shots on target,7,2
Shots off target,8,7
Blocked shots,8,4
Corner kicks,6,1
Offsides,6,5
Fouls,9,14
Yellow cards,1,1
Free kicks,12,8
Throw-ins,16,22
Goal kicks,9,13
Big chances,3,0
Big chances missed,2,0
Counter attacks,1,0
Counter attack shots,1,0
Shots inside box,18,8
Shots outside box,5,5
Goalkeeper saves,2,4
Passes,640,257
Accurate passes,551 (86%),176 (68%)
Long balls,48/69 (70%),28/65 (43%)
Crosses,7/22 (32%),6/15 (40%)
Dribbles,14/22 (64%),9/18 (50%)
Possession lost,144,150
Duels won,71,43
Aerials won,20,12
Tackles,25,14
Interceptions,6,14
Clearances,11,18
Ball possession,73%,27%
Total shots,12,7
Shots on target,3,1
Shots off target,3,3
Blocked shots,6,3
Corner kicks,4,0
Offsides,0,2
Yellow cards,0,1
Free kicks,7,1
Throw-ins,8,10
Goal kicks,6,8
Big chances,1,0
Big chances missed,0,0
Counter attacks,1,0
Counter attack shots,1,0
Shots inside box,9,4
Shots outside box,3,3
Goalkeeper saves,1,2
Passes,333,121
Accurate passes,290 (87%),76 (63%)
Long balls,23/32 (72%),11/34 (32%)
Crosses,3/11 (27%),1/8 (13%)
Dribbles,6/11 (55%),7/8 (88%)
Possession lost,70,74
Duels won,30,23
Aerials won,10,7
Tackles,7,8
Interceptions,3,7
Clearances,7,15
Ball possession,69%,31%
Total shots,11,6
Shots on target,4,1
Shots off target,5,4
Blocked shots,2,1
Corner kicks,2,1
Offsides,6,3
Yellow cards,1,0
Free kicks,5,7
Throw-ins,8,12
Goal kicks,3,5
Big chances,2,0
Big chances missed,2,0
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,9,4
Shots outside box,2,2
Goalkeeper saves,1,2
Passes,307,136
Accurate passes,261 (85%),100 (74%)
Long balls,25/37 (68%),17/31 (55%)
Crosses,4/11 (36%),5/7 (71%)
Dribbles,8/11 (73%),2/10 (20%)
Possession lost,74,76
Duels won,41,20
Aerials won,10,5
Tackles,18,6
Interceptions,3,7
Clearances,4,3
