name,home,away
Ball possession,46%,54%
Total shots,11,12
Shots on target,4,2
Shots off target,3,6
Blocked shots,4,4
Corner kicks,4,4
Offsides,0,3
Fouls,13,16
Yellow cards,3,2
Free kicks,16,13
Throw-ins,28,23
Goal kicks,6,12
Big chances,2,0
Big chances missed,2,0
Counter attacks,1,0
Counter attack shots,1,0
Shots inside box,7,8
Shots outside box,4,4
Goalkeeper saves,1,4
Passes,372,433
Accurate passes,242 (65%),322 (74%)
Long balls,29/70 (41%),24/65 (37%)
Crosses,0/13 (0%),3/21 (14%)
Dribbles,3/6 (50%),11/22 (50%)
Possession lost,186,188
Duels won,74,71
Aerials won,30,36
Tackles,25,11
Interceptions,8,4
Clearances,24,23
Ball possession,36%,64%
Total shots,3,7
Shots on target,1,1
Shots off target,0,4
Blocked shots,2,2
Corner kicks,1,4
Offsides,0,1
Yellow cards,1,0
Free kicks,9,6
Throw-ins,13,12
Goal kicks,4,3
Big chances,0,0
Big chances missed,0,0
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,1,4
Shots outside box,2,3
Goalkeeper saves,1,1
Passes,150,255
Accurate passes,90 (60%),196 (77%)
Long balls,15/32 (47%),11/32 (34%)
Crosses,0/3 (0%),2/13 (15%)
Dribbles,1/4 (25%),6/11 (55%)
Possession lost,85,93
Duels won,37,31
Aerials won,15,13
Tackles,12,6
Interceptions,4,3
Clearances,18,5
Ball possession,55%,45%
Total shots,8,5
Shots on target,3,1
Shots off target,3,2
Blocked shots,2,2
Corner kicks,3,0
Offsides,0,2
Yellow cards,2,2
Free kicks,7,7
Throw-ins,15,11
Goal kicks,2,9
Big chances,2,0
Big chances missed,2,0
Counter attacks,1,0
Counter attack shots,1,0
Shots inside box,6,4
Shots outside box,2,1
Goalkeeper saves,0,3
Passes,222,178
Accurate passes,152 (68%),126 (71%)
Long balls,14/38 (37%),13/33 (39%)
Crosses,0/10 (0%),1/8 (13%)
Dribbles,2/2 (100%),5/11 (45%)
Possession lost,101,95
Duels won,37,40
Aerials won,15,23
Tackles,13,5
Interceptions,4,1
Clearances,6,18
