name,home,away
Ball possession,62%,38%
Total shots,23,7
Shots on target,9,3
Shots off target,7,3
Blocked shots,7,1
Corner kicks,7,2
Offsides,4,0
Fouls,12,9
Yellow cards,4,5
Red cards,0,1
Free kicks,9,11
Throw-ins,14,14
Goal kicks,4,10
Big chances,1,1
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,17,2
Shots outside box,6,5
Goalkeeper saves,1,6
Passes,369,243
Accurate passes,317 (86%),182 (75%)
Long balls,24/43 (56%),29/63 (46%)
Crosses,12/30 (40%),2/3 (67%)
Dribbles,5/7 (71%),2/7 (29%)
Possession lost,95,96
Duels won,38,32
Aerials won,10,8
Tackles,14,11
Interceptions,4,1
Clearances,8,23
Ball possession,51%,49%
Total shots,10,6
Shots on target,3,3
Shots off target,2,2
Blocked shots,5,1
Corner kicks,3,2
Offsides,0,0
Yellow cards,1,3
Red cards,0,1
Free kicks,5,5
Throw-ins,6,6
Goal kicks,3,4
Big chances,1,1
Counter attacks,0,1
Counter attack shots,0,1
Shots inside box,7,2
Shots outside box,3,4
Goalkeeper saves,1,1
Passes,149,152
Accurate passes,118 (79%),122 (80%)
Long balls,9/24 (38%),17/33 (52%)
Crosses,4/9 (44%),2/3 (67%)
Dribbles,3/5 (60%),0/1 (0%)
Possession lost,48,47
Duels won,17,15
Aerials won,3,4
Tackles,6,6
Interceptions,3,1
Clearances,0,10
Ball possession,73%,27%
Total shots,13,1
Shots on target,6,0
Shots off target,5,1
Blocked shots,2,0
Corner kicks,4,0
Offsides,4,0
Yellow cards,3,2
Red cards,0,0
Free kicks,4,6
Throw-ins,8,8
Goal kicks,1,6
Big chances,0,0
Counter attacks,0,0
Counter attack shots,0,0
Shots inside box,10,0
Shots outside box,3,1
Goalkeeper saves,0,5
Passes,220,91
Accurate passes,199 (90%),60 (66%)
Long balls,15/19 (79%),12/30 (40%)
Crosses,8/21 (38%),0/0 (0%)
Dribbles,2/2 (100%),2/6 (33%)
Possession lost,47,49
Duels won,21,17
Aerials won,7,4
Tackles,8,5
Interceptions,1,0
Clearances,8,13
