name,home,away
Ball possession,59%,41%
Total shots,12,11
Shots on target,2,3
Shots off target,6,5
Blocked shots,4,3
Corner kicks,4,6
Offsides,2,2
Fouls,6,14
Yellow cards,1,3
Free kicks,13,5
Throw-ins,33,21
Goal kicks,8,12
Big chances,2,1
Big chances missed,2,0
Counter attacks,0,3
Counter attack shots,0,2
Counter attack goals,0,1
Shots inside box,5,4
Shots outside box,7,7
Goalkeeper saves,2,2
Passes,508,354
Accurate passes,427 (84%),263 (74%)
Long balls,19/40 (48%),28/56 (50%)
Crosses,2/25 (8%),3/18 (17%)
Dribbles,13/25 (52%),7/11 (64%)
Possession lost,155,143
Duels won,56,58
Aerials won,17,24
Tackles,13,22
Interceptions,7,6
Clearances,17,40
Ball possession,49%,51%
Total shots,5,5
Shots on target,1,0
Shots off target,3,4
Blocked shots,1,1
Corner kicks,2,2
Offsides,2,1
Yellow cards,0,0
Free kicks,6,3
Throw-ins,16,8
Goal kicks,6,7
Big chances,1,0
Big chances missed,1,0
Counter attacks,0,0
Counter attack shots,0,0
Counter attack goals,0,0
Shots inside box,2,1
Shots outside box,3,4
Goalkeeper saves,0,1
Passes,209,220
Accurate passes,170 (81%),168 (76%)
Long balls,10/23 (43%),15/29 (52%)
Crosses,1/11 (9%),1/8 (13%)
Dribbles,5/9 (56%),4/5 (80%)
Possession lost,78,81
Duels won,30,31
Aerials won,10,15
Tackles,9,9
Interceptions,6,3
Clearances,8,15
Ball possession,69%,31%
Total shots,7,6
Shots on target,1,3
Shots off target,3,1
Blocked shots,3,2
Corner kicks,2,4
Offsides,0,1
Yellow cards,1,3
Free kicks,7,2
Throw-ins,17,13
Goal kicks,2,5
Big chances,1,1
Big chances missed,1,0
Counter attacks,0,3
Counter attack shots,0,2
Counter attack goals,0,1
Shots inside box,3,3
Shots outside box,4,3
Goalkeeper saves,2,1
Passes,299,134
Accurate passes,257 (86%),95 (71%)
Long balls,9/17 (53%),13/27 (48%)
Crosses,1/14 (7%),2/10 (20%)
Dribbles,8/16 (50%),3/6 (50%)
Possession lost,77,62
Duels won,26,27
Aerials won,7,9
Tackles,4,13
Interceptions,1,3
Clearances,9,25
